Assembly_Num,Source,Target,Weight
제헌,김약수,황희찬,2
제3대,박영출,신규식,2
제3대,권택상,양일동,2
제4대,손영수,황성수,2
제헌,신익희,최윤전,2
제헌,김수선,표현태,2
제3대,정기원,정일형,2
제헌,김명동,김영기,2
제헌,서순영,이진수,2
제4대,김준연,조재천,2
제3대,조영규,홍창섭,2
제4대,고담용,윤명운,2
제헌,김상순,이성학,2
제헌,배중혁,조규갑,2
제헌,박상영,주기용,2
제4대,박찬현,송인상,2
제4대,김선기,민관식,2
제4대,원용석,이영희,2
제4대,김선기,서범석,2
제4대,손영수,이재학,2
제3대,신각휴,정해영,2
제헌,김영동,오택관,2
제3대,김재곤,황성수,2
제헌,오택열,조영규,2
제4대,우희창,원용덕,2
제헌,김수선,장병만,2
제4대,거기에,유성권,2
제3대,이기붕,지영진,2
제2대,박만원,조주영,2
제헌,곽상훈,장병만,2
제2대,윤길중,최국현,2
제3대,정문흠,조병옥,2
제2대,이철원,장택상,2
제4대,서임수,유영준,2
제4대,김일환,이만우,2
제4대,안덕기,이존화,2
제헌,강선명,이진수,2
제헌,김웅진,이영준,2
제4대,김성탁,김의창,2
제헌,오택관,정광호,2
제4대,권찬주,류순식,2
제2대,윤치영,조대연,2
제3대,윤형남,이철승,2
제헌,김우식,신광균,2
제3대,김판술,민관식,2
제헌,조국현,최윤동,2
제헌,김윤근,이원홍,2
제4대,구용서,하태환,2
제헌,김수선,서우석,2
제헌,서이환,이성득,2
제헌,오석주,조국현,2
제4대,거기에,박덕영,2
제4대,명재억,윤용구,2
제4대,김정열,류청,2
제3대,소선규,윤일상,2
제4대,다른,신영주,2
제4대,윤형남,한성수,2
제헌,정광호,정구삼,2
제4대,권오종,김주묵,2
제3대,손권배,인태식,2
제4대,임문석,조일환,2
제2대,김명수,신익희,2
제헌,나용균,이문원,2
제2대,김봉재,서범석,2
제4대,박용익,안정근,2
제4대,이정휴,한희석,2
제헌,김상순,이원홍,2
제헌,이석주,정도영,2
제헌,김봉두,한석범,2
제헌,이성득,조봉암,2
제3대,강성태,민관식,2
제2대,권중돈,박정근,2
제3대,박흥규,조정환,2
제4대,유옥우,정영기,2
제2대,김광준,서범석,2
제4대,류진산,유승준,2
제헌,김교현,신광균,2
제4대,없습니다,이철승,2
제3대,김도연,문봉제,2
제3대,신태권,정재설,2
제헌,김상순,김인식,2
제3대,정상열,황성수,2
제헌,박준,이정래,2
제4대,김종대,김현철,2
제4대,임철호,정준모,2
제4대,양일동,이학만,2
제3대,김우동,이재학,2
제4대,김도연,정대숙,2
제헌,이주형,정준,2
제4대,박덕영,저희는,2
제4대,민병기,윤형남,2
제4대,이철승,장택상,2
제4대,김철안,한희석,2
제3대,배영호,소선규,2
제헌,김광준,이문원,2
제4대,김상도,이병하,2
제4대,박병배,사금만을,2
제2대,강성태,소선규,2
제2대,여운홍,임용순,2
제3대,김달수,김원태,2
제2대,이재형,조주영,2
제3대,이근직,이충환,2
제헌,오용국,주기용,2
제2대,김의준,서범석,2
제2대,윤치영,조순,2
제헌,조봉암,조한백,2
제2대,임정규,조봉암,2
제헌,오택열,장병만,2
제3대,김준환,윤형남,2
제헌,원용한,이호석,2
제헌,정도영,정준,2
제헌,윤치영,임병직,2
제3대,김기철,이형모,2
제3대,김두진,조순,2
제3대,나희집,이중재,2
제4대,김용진,천병규,2
제3대,송경섭,홍진기,2
제2대,서상덕,이진수,2
제3대,윤만석,하을춘,2
제4대,박해정,이태용,2
제2대,박기배,홍헌표,2
제4대,권중돈,임철호,2
제헌,신성균,조한백,2
제4대,유성권,이영희,2
제3대,곽상훈,구용서,2
제4대,김주묵,최규옥,2
제4대,김정권,윤담,2
제4대,문종두,반재현,2
제헌,송진백,이인,2
제2대,김익기,소선규,2
제4대,김석진,손석두,2
제2대,윤치영,이종순,2
제4대,고담용,김주묵,2
제3대,류지원,박흥규,2
제헌,김재학,이호석,2
제2대,박영출,조봉안,2
제헌,윤보선,이진수,2
제4대,유충렬,장택상,2
제4대,구철회,그것은,2
제2대,김동성,이종형,2
제4대,구철회,문봉제,2
제4대,주금용,현오봉,2
제4대,유기수,정중섭,2
제4대,서정귀,손석두,2
제3대,소선규,정규상,2
제헌,김옥주,박해극,2
제4대,송원영,이상훈,2
제4대,김일환,최규옥,2
제4대,김순길,손문경,2
제4대,손영수,이민우,2
제4대,류청,임철호,2
제4대,박순석,이상룡,2
제4대,김정열,엄상섭,2
제헌,김재학,김철,2
제헌,김경도,조헌영,2
제4대,민관식,정대천,2
제3대,김일환,황성수,2
제4대,김원태,임철호,2
제헌,이진수,허정,2
제3대,유봉순,최세황,2
제2대,강직순,박철웅,2
제4대,신영주,작전에,2
제2대,오한영,조봉암,2
제4대,한희석,황숙현,2
제헌,곽상훈,김상호,2
제4대,손도심,오히려,2
제4대,이응준,이재형,2
제3대,송인상,이형모,2
제헌,서이환,오택관,2
제3대,박영종,오재경,2
제헌,육홍균,표현태,2
제4대,김정열,민관식,2
제3대,김석범,백남식,2
제3대,오영재,유옥우,2
제헌,박찬현,황두연,2
제2대,김동성,조정훈,2
제3대,김영찬,이철승,2
제4대,박덕영,이것을,2
제4대,유성권,전부,2
제헌,박순석,박해극,2
제헌,김철,서상일,2
제3대,백남식,유진산,2
제4대,유봉순,조일재,2
제헌,이항발,조한백,2
제헌,김병회,이문원,2
제4대,신영주,이성우,2
제3대,김해림,소선규,2
제3대,변진갑,소선규,2
제헌,김준연,이석주,2
제3대,정명섭,지창하,2
제헌,김문평,조영규,2
제헌,오석주,홍순옥,2
제3대,김한기,정상열,2
제헌,김웅진,박준,2
제헌,김명동,이재형,2
제헌,이진수,홍길선,2
제2대,곽의영,임문환,2
제3대,소선규,이중재,2
제헌,벡관수,신익희,2
제2대,백남식,조주영,2
제3대,김익로,정문흠,2
제헌,서우석,오용국,2
제4대,김석진,한옥신,2
제4대,신현확,최인규,2
제3대,김선태,유옥우,2
제2대,김인태,박정근,2
제3대,김윤기,이철승,2
제헌,오택렬,홍성하,2
제4대,김선태,손창환,2
제헌,김철,정준,2
제3대,박영종,최하영,2
제4대,신도성,진형하,2
제3대,김현철,유봉순,2
제헌,강선명,최용덕,2
제3대,백재홍,이기붕,2
제4대,김일환,이상용,2
제4대,김성탁,정규상,2
제헌,김옥주,장홍염,2
제3대,김용우,황경수,2
제3대,소선규,최하영,2
제헌,오석주,윤병구,2
제3대,구흥남,유옥우,2
제3대,박종길,정상열,2
제4대,류근창,주금용,2
제헌,노일환,유성갑,2
제헌,김명동,문시환,2
제헌,권승렬,조헌영,2
제헌,김웅진,조봉암,2
제4대,박희동,이원장,2
제헌,김장렬,조봉암,2
제4대,이재학,정홍섭,2
제헌,박해정,최국현,2
제4대,이형모,정재원,2
제3대,이형진,정운갑,2
제헌,김경도,박찬현,2
제4대,임문석,정재완,2
제4대,김신서,서정귀,2
제4대,김선우,이재학,2
제3대,박만원,홍창섭,2
제3대,민관식,최하영,2
제4대,박순석,홍승업,2
제4대,진석중,홍승업,2
제헌,민경식,조영규,2
제4대,박성희,이종남,2
제2대,김동성,김수학,2
제헌,장병만,정광호,2
제헌,김상돈,신성모,2
제헌,정균식,최국현,2
제3대,김영선,김의택,2
제헌,김웅진,이승만,2
제헌,김상돈,이인,2
제헌,임영신,정광호,2
제3대,이응준,황경수,2
제3대,강세형,박영종,2
제4대,시골에,이철승,2
제헌,박순석,조봉암,2
제2대,조병옥,조봉암,2
제4대,이성우,정중섭,2
제4대,박종길,하태환,2
제3대,김치영,류진산,2
제헌,윤병구,이주형,2
제3대,김원태,조영규,2
제4대,이재형,조재천,2
제2대,박정근,이춘기,2
제4대,김원태,황정철,2
제3대,송방용,최규남,2
제4대,이상용,이재학,2
제4대,윤재근,한광석,2
제헌,김익진,신익희,2
제헌,나용균,신현돈,2
제3대,신각휴,함두영,2
제3대,곽상훈,신용욱,2
제3대,박흥규,하태환,2
제4대,김상도,조일환,2
제4대,류순식,박순석,2
제2대,엄상섭,이진수,2
제2대,이종순,장택상,2
제3대,김두한,서상준,2
제헌,김준연,남궁현,2
제3대,류진산,최창섭,2
제3대,김호직,하을춘,2
제3대,송방용,정존수,2
제3대,김성복,배영호,2
제4대,이근상,황호현,2
제3대,민관식,이형진,2
제헌,김상순,최범술,2
제3대,백남식,한성수,2
제헌,김덕렬,윤치영,2
제헌,이구수,최태규,2
제헌,서용길,진헌식,2
제4대,민장식,한상봉,2
제3대,김의창,조경규,2
제4대,김원만,김응순,2
제3대,김판술,이봉희,2
제헌,김우식,진헌식,2
제4대,안균섭,장덕창,2
제4대,윤택중,이원장,2
제4대,안덕기,정의택,2
제헌,김수선,최태규,2
제3대,이재학,임우영,2
제4대,구철회,김용진,2
제4대,발행하지,이원장,2
제4대,박덕영,박동균,2
제4대,김두진,김인권,2
제4대,민장식,한희석,2
제헌,김익로,조봉암,2
제3대,유옥우,정운갑,2
제4대,박철웅,이근직,2
제헌,유진오,정구삼,2
제헌,김상돈,이문원,2
제3대,김의준,이재학,2
제헌,유진오,진헌식,2
제4대,이영희,함성용,2
제4대,김상도,김원만,2
제4대,김선기,김선태,2
제헌,윤길중,정도영,2
제3대,윤형남,천병규,2
제헌,권승열,홍범희,2
제4대,윤명운,최인규,2
제2대,곽상훈,장건상,2
제4대,문종두,손창환,2
제3대,임철호,정해영,2
제4대,류진산,정홍섭,2
제3대,곽상훈,유순식,2
제2대,윤치영,이호진,2
제헌,박우경,이종린,2
제헌,김상덕,장병만,2
제4대,이명선,정중섭,2
제4대,구태회,임문석,2
제3대,강세형,소선규,2
제헌,이구수,이석주,2
제헌,박윤원,안준상,2
제헌,김동원,차경모,2
제3대,남흥우,백남식,2
제4대,반재현,정명섭,2
제헌,백관수,정도영,2
제4대,김용진,유옥우,2
제헌,이영준,조국현,2
제4대,정재완,천병규,2
제헌,김재학,황윤호,2
제4대,김창규,박만원,2
제4대,신영주,장덕창,2
제헌,조국현,표현태,2
제3대,강봉옥,문봉제,2
제4대,김인권,송영주,2
제헌,김약수,이윤영,2
제3대,신규식,천병규,2
제4대,오범수,정재설,2
제3대,박재홍,신의식,2
제4대,박흥규,안정근,2
제4대,김선기,정재완,2
제4대,박흥규,한희석,2
제2대,서이환,이갑성,2
제헌,이성득,조한백,2
제헌,이주형,최태규,2
제3대,김형근,이태용,2
제2대,오의관,유승준,2
제3대,김상돈,홍창섭,2
제2대,박영출,이용설,2
제헌,이윤영,이진수,2
제3대,윤병호,인태식,2
제헌,홍성하,황호현,2
제3대,천세기,황남팔,2
제4대,김두진,백선엽,2
제헌,이영준,진헌식,2
제헌,조종승,허정,2
제헌,오석주,주기용,2
제헌,김병회,박해정,2
제헌,김상덕,최태규,2
제헌,노일환,배중혁,2
제4대,임철호,황성수,2
제4대,박병배,이용을,2
제4대,유봉순,이철승,2
제4대,박영두,이형모,2
제4대,여기에,유성권,2
제헌,이성학,조규갑,2
제헌,곽상훈,최규옥,2
제3대,김병순,이재학,2
제4대,박덕영,아직,2
제2대,김준희,장택상,2
제헌,서정희,이문원,2
제헌,조한백,최운교,2
제헌,강욱중,홍성하,2
제헌,김철,이종순,2
제4대,이종남,최인규,2
제3대,김홍식,박영종,2
제헌,권승열,김영동,2
제헌,김봉조,유진오,2
제헌,이재형,정준,2
제3대,김법린,황성수,2
제헌,이영준,황두연,2
제헌,김약수,차인홍,2
제헌,김영기,황윤호,2
제4대,윤명운,임철호,2
제4대,박충모,우선,2
제헌,박찬현,최창섭,2
제3대,김창규,이철승,2
제2대,백남식,조광섭,2
제헌,이성학,최창섭,2
제헌,김동준,박우경,2
제헌,신익희,허남원,2
제헌,김옥주,이재형,2
제헌,김수선,최봉식,2
제헌,김상순,최운교,2
제3대,윤일상,최병권,2
제4대,김선우,최응복,2
제헌,김상덕,정준,2
제3대,서임수,양일동,2
제4대,김정렬,윤담,2
제헌,김웅진,이문원,2
제헌,이진수,최윤동,2
제3대,김택술,조경규,2
제2대,박철웅,이진수,2
제3대,김지준,오임근,2
제헌,이문원,홍희종,2
제4대,김정근,임철호,2
제헌,김동원,손재학,2
제3대,윤인상,정해영,2
제4대,구흥남,김응주,2
제헌,곽상훈,박기운,2
제4대,김원전,나상근,2
제4대,이태용,정재설,2
제헌,박순석,조한백,2
제헌,김광준,김준연,2
제4대,고담용,임흥순,2
제헌,이남규,이성학,2
제4대,서상준,서임수,2
제헌,이항발,조국현,2
제2대,김동성,안상한,2
제3대,김지태,조경규,2
제헌,김약수,서순영,2
제헌,문시환,신현돈,2
제2대,김웅진,신익희,2
제4대,박해정,이호진,2
제2대,이선교,장택상,2
제헌,박윤원,육홍균,2
제4대,박충훈,이원장,2
제3대,윤병호,이호,2
제4대,박흥규,홍익표,2
제3대,오임근,이열모,2
제헌,정준,조봉암,2
제2대,김종렬,조봉암,2
제4대,김진형,박흥규,2
제3대,민영남,유옥우,2
제4대,이영희,정운갑,2
제헌,박순석,송창식,2
제3대,김홍식,홍창섭,2
제2대,변영태,황성수,2
제4대,김종대,양일동,2
제2대,지청천,한필수,2
제4대,김상도,엄상섭,2
제3대,이재학,정해영,2
제2대,곽의영,김종회,2
제2대,박순천,백두진,2
제헌,박기운,정도영,2
제헌,김재학,김종선,2
제2대,김종회,변영태,2
제헌,김경도,조국현,2
제4대,나판수,문종두,2
제헌,김약수,김용갑,2
제4대,엄상섭,오범수,2
제4대,이상훈,이종수,2
제헌,김수선,최창섭,2
제4대,진석중,최용근,2
제헌,박해극,홍희종,2
제3대,박흥규,서임수,2
제3대,김의택,정상열,2
제헌,김용재,조국현,2
제헌,이남규,정준,2
제헌,김병회,김철,2
제2대,김의창,조봉암,2
제헌,박해정,조한백,2
제3대,민관식,지영진,2
제2대,조봉암,한동석,2
제2대,김태희,윤치영,2
제3대,김정호,김창규,2
제헌,김동원,김종문,2
제헌,박순석,황윤호,2
제3대,최순주,최창섭,2
제3대,구흥남,박영종,2
제헌,박기운,박윤원,2
제헌,최국현,황두연,2
제4대,류지원,이재학,2
제헌,김문평,최범술,2
제헌,박상영,백관수,2
제2대,남송학,조주영,2
제헌,나용균,이인,2
제3대,구흥남,이선근,2
제4대,구용서,지영진,2
제헌,김봉조,이요한,2
제4대,김용진,조종호,2
제헌,김상순,박우경,2
제4대,류홍,이종남,2
제4대,김선기,박종길,2
제헌,이주형,이호석,2
제헌,서정희,이범석,2
제헌,김옥주,이항발,2
제4대,변재갑,유성권,2
제4대,손재형,유성권,2
제4대,김희덕,양일동,2
제4대,손문경,이병학,2
제헌,이강우,이문원,2
제헌,신익희,이의상,2
제헌,신익희,유홍열,2
제4대,윤용구,허윤수,2
제헌,노일환,황병규,2
제헌,권태희,이성득,2
제4대,류홍,최용근,2
제3대,이영의,조경규,2
제3대,김형근,최순주,2
제4대,신영주,홍범희,2
제3대,김종신,박도언,2
제2대,김동성,정일형,2
제4대,이규성,전봉희,2
제헌,김수선,김우식,2
제헌,조한백,황두연,2
제헌,김재학,오용국,2
제헌,김봉조,김철,2
제3대,문봉제,민영남,2
제2대,김동성,홍창섭,2
제4대,김원규,정남택,2
제4대,곽의영,이신득,2
제4대,김치영,이재학,2
제3대,강승구,박재홍,2
제4대,박병배,봉급에,2
제3대,유옥우,이우룡,2
제4대,손창환,이재학,2
제4대,박흥규,이만호,2
제4대,강호륜,신영주,2
제헌,임영신,장병만,2
제3대,박종길,송방용,2
제3대,신행용,유옥우,2
제4대,박순석,정재원,2
제3대,김동욱,최순주,2
제헌,김우식,조종승,2
제헌,서성달,이석주,2
제4대,신영주,정년이,2
제4대,이태용,최인규,2
제3대,장덕창,천세기,2
제4대,정정해서,조일재,2
제3대,김현철,신태권,2
제4대,구흥남,김준연,2
제헌,신익희,연병호,2
제3대,조경규,최정우,2
제4대,서임수,오범수,2
제4대,김상돈,이것이,2
제헌,김경도,홍희종,2
제4대,이상용,정의택,2
제3대,조재천,한희석,2
제3대,신의식,윤택선,2
제4대,우희창,윤재근,2
제2대,박영출,정일형,2
제3대,박영출,박해정,2
제헌,이강우,조영규,2
제3대,이열모,이형모,2
제4대,우희창,유기수,2
제3대,윤일상,이충환,2
제4대,김재위,윤대은,2
제헌,원장길,최태규,2
제4대,구태회,김두진,2
제헌,원용한,조헌영,2
제4대,김정열,한광석,2
