Assembly_Num,Id,Party,Speaker_Type,Primary_Role,Speech_Count,Total_Chars,First_Speech_Date,Keyword_Total,Boundary_Per_1k_Chars
제4대,정순조,미상/직책자,정부/기타 직책자,증인,11,631,1960-04-18,0,0.0
제4대,적이,미상/직책자,정부/기타 직책자,육군본부정보국장,1,1145,1958-11-13,0,0.0
제4대,박종권,미상/직책자,정부/기타 직책자,재무부차관,1,1035,1959-11-19,0,0.0
제4대,김영륜,미상/직책자,정부/기타 직책자,전문위원,1,1861,1958-12-15,0,0.0
제4대,현재까지,미상/직책자,정부/기타 직책자,육군특무부대내정처장,1,108,1959-10-24,0,0.0
제4대,많이,미상/직책자,정부/기타 직책자,경기병사구사령관,1,5,1959-10-01,0,0.0
제4대,조용순,미상/직책자,정부/기타 직책자,대법원장,1,1475,1958-06-17,0,0.0
제4대,윤대은,미상/직책자,정부/기타 직책자,체신부전무국장,10,1742,1958-11-13,0,0.0
제4대,윤영구,미상/직책자,정부/기타 직책자,전문위원,6,153,1959-07-09,0,0.0
제4대,연락해서,미상/직책자,정부/기타 직책자,증인,1,5,1958-07-25,0,0.0
제4대,김봉두,미상/직책자,정부/기타 직책자,증인,10,526,1960-03-24,0,0.0
제4대,정현팔,미상/직책자,정부/기타 직책자,증인,12,1902,1960-03-24,0,0.0
제4대,박희동,미상/직책자,정부/기타 직책자,국장,1,44,1959-11-06,0,0.0
제4대,이종우,미상/직책자,정부/기타 직책자,연합참모본부장,19,1045,1959-11-24,0,0.0
제4대,현재로서,미상/직책자,정부/기타 직책자,해군함대사령관,1,81,1959-11-04,0,0.0
제4대,재료비는,미상/직책자,정부/기타 직책자,육군병기기지사령관,1,9,1959-10-01,0,0.0
제4대,부채는,미상/직책자,정부/기타 직책자,육군특무부대경리실장,1,6,1959-10-24,0,0.0
제4대,홍성준,미상/직책자,정부/기타 직책자,서울지구병사구사령관,16,1166,1958-10-27,0,0.0
제4대,이존일,미상/직책자,정부/기타 직책자,증인,8,2349,1958-11-17,0,0.0
제4대,강봉수,미상/직책자,정부/기타 직책자,보건사회부원호국장,1,1751,1959-11-12,0,0.0
제4대,종전에,미상/직책자,정부/기타 직책자,충청남도지구병사구사령관,1,40,1958-10-25,0,0.0
제4대,박주희,미상/직책자,정부/기타 직책자,농업은행총재,2,1763,1958-11-20,0,0.0
제4대,육군에서,미상/직책자,정부/기타 직책자,경상북도병사구사령관,1,69,1958-10-27,0,0.0
제4대,나머지는,미상/직책자,정부/기타 직책자,부산경비사령관,1,16,1959-11-04,0,0.0
제4대,본부에서,미상/직책자,정부/기타 직책자,공군본부경리국장,1,51,1959-11-06,0,0.0
제4대,김형대,미상/직책자,정부/기타 직책자,증인,32,3608,1960-03-24,0,0.0
제4대,지당한,미상/직책자,정부/기타 직책자,국방부경리국장,1,174,1959-11-17,0,0.0
제4대,조경규,자유당,의원,위원,7,6499,1958-11-28,0,0.0
제4대,없습니다,미상/직책자,정부/기타 직책자,수로국장,5,68,1958-10-27,0,0.0
제4대,최진국,미상/직책자,정부/기타 직책자,증인,21,2426,1959-07-08,0,0.0
제4대,그것은,미상/직책자,정부/기타 직책자,국방부경리국장,15,1143,1958-10-19,0,0.0
제4대,대위,미상/직책자,정부/기타 직책자,부산경비사령부장,17,560,1959-11-04,0,0.0
제4대,김이호,미상/직책자,정부/기타 직책자,공군기술교육단군수처장,1,22,1958-10-24,0,0.0
제4대,이두형,미상/직책자,정부/기타 직책자,위원,3,1440,1958-12-09,0,0.0
제4대,영달,미상/직책자,정부/기타 직책자,경기병사구사령관,1,13,1959-10-01,0,0.0
제4대,결국은,미상/직책자,정부/기타 직책자,국방부경리국장,1,128,1959-11-17,0,0.0
제4대,김성립,미상/직책자,정부/기타 직책자,증인,14,2084,1960-03-24,0,0.0
제4대,정동기,미상/직책자,정부/기타 직책자,국방장관,1,91,1958-07-05,0,0.0
제4대,훈련소에,미상/직책자,정부/기타 직책자,경상남도지구병사구사령관,1,42,1958-10-21,0,0.0
제4대,전창희,미상/직책자,정부/기타 직책자,증인,43,7265,1960-03-24,0,0.0
제4대,여기에는,미상/직책자,정부/기타 직책자,육군본부작전교육국장,1,52,1958-11-13,0,0.0
제4대,박도언,미상/직책자,정부/기타 직책자,농림부차관,2,1472,1959-12-26,0,0.0
제4대,김순희,미상/직책자,정부/기타 직책자,증인,14,1632,1960-03-24,0,0.0
제4대,김술남,미상/직책자,정부/기타 직책자,증인,11,1378,1960-03-24,0,0.0
제4대,현찰이,미상/직책자,정부/기타 직책자,경상남도지구병사구사령관,1,31,1958-10-21,0,0.0
제4대,관재비,미상/직책자,정부/기타 직책자,인천경비부사령관,1,39,1958-10-27,0,0.0
제4대,변시민,미상/직책자,정부/기타 직책자,문교부문화국장,3,1120,1958-11-11,0,0.0
제4대,지금까지,미상/직책자,정부/기타 직책자,국방부경리국장,2,294,1959-11-04,0,0.0
제4대,군원,미상/직책자,정부/기타 직책자,국방부경리국장,1,118,1959-11-17,0,0.0
제4대,육본에서,미상/직책자,정부/기타 직책자,경상북도병사구사령관,1,35,1958-10-27,0,0.0
제4대,정대숙,미상/직책자,정부/기타 직책자,전문위원,2,436,1959-12-05,0,0.0
제4대,함정은,미상/직책자,정부/기타 직책자,해군함대사령관,1,240,1959-11-04,0,0.0
제4대,그래서,미상/직책자,정부/기타 직책자,육군본부보도실장,3,296,1958-10-19,0,0.0
제4대,고철환,미상/직책자,정부/기타 직책자,증인,24,659,1960-03-24,0,0.0
제4대,김만,미상/직책자,정부/기타 직책자,증인,3,376,1960-04-19,0,0.0
제4대,천기홍,미상/직책자,정부/기타 직책자,증인,14,975,1960-03-24,0,0.0
제4대,이병용,미상/직책자,정부/기타 직책자,전문위원,1,37,1959-11-09,0,0.0
제4대,잘하고,미상/직책자,정부/기타 직책자,진해해군통제사령관,1,23,1959-11-04,0,0.0
제4대,이학만,미상/직책자,정부/기타 직책자,증인,21,858,1960-03-24,0,0.0
제4대,이필재,미상/직책자,정부/기타 직책자,증인,17,1979,1960-03-24,0,0.0
제4대,이진호,미상/직책자,정부/기타 직책자,의사국장,1,476,1958-08-22,0,0.0
제4대,현지,미상/직책자,정부/기타 직책자,해군함대사령관,1,63,1959-11-04,0,0.0
제4대,이영우,미상/직책자,정부/기타 직책자,해병대사령부작전교육국장,6,595,1958-11-11,0,0.0
제4대,대강,미상/직책자,정부/기타 직책자,경기병사구사령관,1,22,1959-10-01,0,0.0
제4대,국쾌남,자유당,의원,위원,7,1419,1958-12-22,0,0.0
제4대,권찬주,미상/직책자,정부/기타 직책자,증인,10,632,1960-03-24,0,0.0
제4대,시행령에,미상/직책자,정부/기타 직책자,육군본부인사국장,1,140,1958-11-13,0,0.0
제4대,사실은,미상/직책자,정부/기타 직책자,해군함대사령관,2,479,1958-11-13,0,0.0
제4대,박건원,미상/직책자,정부/기타 직책자,헌병사령부부사령관,4,785,1958-11-11,0,0.0
제4대,이규일,미상/직책자,정부/기타 직책자,공보실방송관리국장,4,728,1959-11-20,0,0.0
제4대,오히려,미상/직책자,정부/기타 직책자,진해해군통제부사령관,1,53,1958-10-19,0,0.0
제4대,봉급,미상/직책자,정부/기타 직책자,해군본부인사국장,2,101,1958-11-06,0,0.0
제4대,어떻게,미상/직책자,정부/기타 직책자,국방부총무국장대리,1,31,1959-11-17,0,0.0
제4대,이강내,미상/직책자,정부/기타 직책자,헌병부장,1,65,1958-10-24,0,0.0
제4대,최창섭,자유당,의원,위원,29,5309,1958-06-21,0,0.0
제4대,차가,미상/직책자,정부/기타 직책자,육군본부인사국장,1,214,1958-11-13,0,0.0
제4대,한계를,미상/직책자,정부/기타 직책자,국방부총무국장대리,1,34,1959-11-17,0,0.0
제4대,김정기,자유당,의원,위원,2,1194,1959-10-08,0,0.0
제4대,연구는,미상/직책자,정부/기타 직책자,국방부경리국장,1,154,1959-11-17,0,0.0
제4대,정완영,미상/직책자,정부/기타 직책자,전문위원,13,5280,1958-12-22,0,0.0
제4대,김병국,미상/직책자,정부/기타 직책자,증인,42,6824,1960-04-17,0,0.0
제4대,최재섭,미상/직책자,정부/기타 직책자,증인,40,1730,1960-04-18,0,0.0
제4대,외무부의,미상/직책자,정부/기타 직책자,국방부총무국장대리,1,84,1959-11-17,0,0.0
제4대,작년,미상/직책자,정부/기타 직책자,부산경비사령관,1,20,1959-11-04,0,0.0
제4대,최영빈,미상/직책자,정부/기타 직책자,증인,8,321,1958-11-17,0,0.0
제4대,김봉렬,미상/직책자,정부/기타 직책자,체신부경리국장,34,8769,1958-11-13,0,0.0
제4대,아마,미상/직책자,정부/기타 직책자,진해해군통제부사령관,1,22,1958-10-19,0,0.0
제4대,한국운수,미상/직책자,정부/기타 직책자,부산경비사령관,1,8,1959-11-04,0,0.0
제4대,제길윤,미상/직책자,정부/기타 직책자,증인,7,610,1960-04-18,0,0.0
제4대,해군하고,미상/직책자,정부/기타 직책자,의무기지사령관,1,15,1959-10-23,0,0.0
제4대,저희,미상/직책자,정부/기타 직책자,부산경비사령관,2,166,1958-10-25,0,0.0
제4대,그렇게,미상/직책자,정부/기타 직책자,국방부경리국장,2,265,1958-11-02,0,0.0
제4대,과거에는,미상/직책자,정부/기타 직책자,국방부경리국장,1,85,1959-11-17,0,0.0
제4대,성원경,미상/직책자,정부/기타 직책자,증인,13,297,1958-07-22,0,0.0
제4대,죽게,미상/직책자,정부/기타 직책자,부산경비사령관,1,4,1959-11-04,0,0.0
제4대,손석래,미상/직책자,정부/기타 직책자,증인,190,8882,1960-03-24,0,0.0
제4대,안광훈,미상/직책자,정부/기타 직책자,증인,24,1572,1958-07-22,0,0.0
제4대,강호륜,미상/직책자,정부/기타 직책자,공군본부작전국장,7,1072,1958-11-05,0,0.0
제4대,우선,미상/직책자,정부/기타 직책자,육군본부인사국장,1,281,1958-11-13,0,0.0
제4대,저희는,미상/직책자,정부/기타 직책자,병기기지사령부부사령관,2,301,1958-10-19,0,0.0
제4대,저도,미상/직책자,정부/기타 직책자,육군본부인사국장,4,773,1958-11-13,0,0.0
제4대,정홍섭,미상/직책자,정부/기타 직책자,사무총장대리,54,10063,1958-07-09,0,0.0
제4대,제대증을,미상/직책자,정부/기타 직책자,육군본부인사국장,1,176,1958-11-13,0,0.0
제4대,유태영,미상/직책자,정부/기타 직책자,전문위원,19,17583,1958-11-13,0,0.0
제4대,예결에서,미상/직책자,정부/기타 직책자,육군본부조달차장,1,53,1958-10-28,0,0.0
제4대,임봉순,미상/직책자,정부/기타 직책자,증인,30,1930,1959-06-23,0,0.0
제4대,전봉희,미상/직책자,정부/기타 직책자,공군본부정보국장,9,1256,1958-11-05,0,0.0
제4대,조래운,미상/직책자,정부/기타 직책자,증인,14,547,1958-07-11,0,0.0
제4대,김준기,미상/직책자,정부/기타 직책자,증인,10,736,1958-07-22,0,0.0
제4대,주희국,미상/직책자,정부/기타 직책자,증인,50,2928,1960-03-24,0,0.0
제4대,박계진,미상/직책자,정부/기타 직책자,증인,15,1695,1960-03-24,0,0.0
제4대,김창옥,미상/직책자,정부/기타 직책자,해병대군수국장,1,334,1959-11-30,0,0.0
제4대,김장훈,미상/직책자,정부/기타 직책자,함대부사령관,1,119,1958-10-19,0,0.0
제4대,최유영,미상/직책자,정부/기타 직책자,증인,4,2135,1960-04-18,0,0.0
제4대,업자가,미상/직책자,정부/기타 직책자,육군본부조달차장,1,137,1958-10-28,0,0.0
제4대,그다음에,미상/직책자,정부/기타 직책자,육군특무부대내정처장,1,480,1959-10-24,0,0.0
제4대,저희들,미상/직책자,정부/기타 직책자,인천경비부사령관,1,95,1958-10-27,0,0.0
제4대,곽근호,미상/직책자,정부/기타 직책자,증인,6,202,1958-07-22,0,0.0
제4대,군에서,미상/직책자,정부/기타 직책자,국방부총무국장대리,1,254,1959-11-17,0,0.0
제4대,이동환,미상/직책자,정부/기타 직책자,내무부차관,6,1225,1960-04-11,0,0.0
제4대,징병검사,미상/직책자,정부/기타 직책자,경기병사구사령관,1,16,1959-10-01,0,0.0
제4대,최원구,미상/직책자,정부/기타 직책자,증인,14,3131,1960-04-18,0,0.0
제4대,한상구,미상/직책자,정부/기타 직책자,외자청경리국장,2,742,1959-11-13,0,0.0
제4대,정금체,미상/직책자,정부/기타 직책자,증인,23,576,1958-07-22,0,0.0
제4대,임춘무,미상/직책자,정부/기타 직책자,내무부통계국장,2,1940,1958-07-16,0,0.0
제4대,감사한,미상/직책자,정부/기타 직책자,진해해군통제사령관,1,451,1959-11-04,0,0.0
제4대,신문은,미상/직책자,정부/기타 직책자,육군본부인사국장,1,101,1958-11-13,0,0.0
제4대,저희들은,미상/직책자,정부/기타 직책자,육군특무부대내정처장,2,278,1958-10-20,0,0.0
제4대,정의택,미상/직책자,정부/기타 직책자,문교부보통교육국장,17,4941,1958-07-18,0,0.0
제4대,대개,미상/직책자,정부/기타 직책자,수로국장,2,325,1958-10-27,0,0.0
제4대,조태준,미상/직책자,정부/기타 직책자,공군기술교육단경리처장,12,701,1958-10-24,0,0.0
제4대,연천의,미상/직책자,정부/기타 직책자,육군본부조달차장,1,63,1958-10-28,0,0.0
제4대,김영간,미상/직책자,정부/기타 직책자,법무부법무국장,1,907,1960-01-11,0,0.0
제4대,이태준,미상/직책자,정부/기타 직책자,전문위원,2,3467,1958-11-29,0,0.0
제4대,박원석,미상/직책자,정부/기타 직책자,공군본부군수국장,12,1845,1958-11-05,0,0.0
제4대,이동희,미상/직책자,정부/기타 직책자,교통부경리국장,61,9746,1958-11-14,0,0.0
제4대,전부터,미상/직책자,정부/기타 직책자,해병진해기지사령관,1,378,1959-11-04,0,0.0
제4대,부정을,미상/직책자,정부/기타 직책자,국방부경리국장,1,34,1959-11-17,0,0.0
제4대,중사,미상/직책자,정부/기타 직책자,병기기지사령부부사령관,1,21,1958-10-19,0,0.0
제4대,총장,미상/직책자,정부/기타 직책자,교육총본부부총장,1,79,1958-10-25,0,0.0
제4대,인태식,자유당,의원,의원,2,16626,1959-03-12,0,0.0
제4대,금년도,미상/직책자,정부/기타 직책자,공군본부관리처장,1,108,1959-11-06,0,0.0
제4대,아직,미상/직책자,정부/기타 직책자,육군본부보도실장,1,106,1958-11-13,0,0.0
제4대,박현숙,자유당,의원,위원,22,5171,1958-07-16,0,0.0
제4대,그렇지,미상/직책자,정부/기타 직책자,충청남도지구병사구사령관,1,149,1958-10-25,0,0.0
제4대,이갑도,미상/직책자,정부/기타 직책자,증인,24,848,1960-03-24,0,0.0
제4대,총병력이,미상/직책자,정부/기타 직책자,육군의무교육기지부사령관,1,58,1958-10-21,0,0.0
제4대,옛날에는,미상/직책자,정부/기타 직책자,경기병사구사령관,1,53,1959-10-01,0,0.0
제4대,시골에,미상/직책자,정부/기타 직책자,경상북도병사구사령관,1,42,1958-10-27,0,0.0
제4대,박성희,미상/직책자,정부/기타 직책자,증인,3,253,1960-04-18,0,0.0
제4대,김수명,미상/직책자,정부/기타 직책자,육군의무교육기지사령관,2,1868,1958-10-21,0,0.0
제4대,변재준,미상/직책자,정부/기타 직책자,증인,3,355,1960-04-19,0,0.0
제4대,이흥배,미상/직책자,정부/기타 직책자,심계원차장,1,669,1959-12-05,0,0.0
제4대,김봉규,미상/직책자,정부/기타 직책자,증인,42,1997,1960-03-24,0,0.0
제4대,강태호,미상/직책자,정부/기타 직책자,증인,17,4296,1960-03-24,0,0.0
제4대,봉급이,미상/직책자,정부/기타 직책자,육군본부작전교육국장,1,70,1958-11-13,0,0.0
제4대,모르는,미상/직책자,정부/기타 직책자,충청남도지구병사구사령관,1,5,1958-10-25,0,0.0
제4대,권병호,미상/직책자,정부/기타 직책자,국방부정훈국장,12,658,1959-11-17,0,0.0
제4대,어디를,미상/직책자,정부/기타 직책자,육군본부군수국장,1,222,1958-11-13,0,0.0
제4대,박종표,미상/직책자,정부/기타 직책자,증인,36,2323,1960-03-24,0,0.0
제4대,이용을,미상/직책자,정부/기타 직책자,충청남도지구병사구사령관,1,19,1958-10-25,0,0.0
제4대,양회경,미상/직책자,정부/기타 직책자,해군본부정보국장,1,57,1959-11-04,0,0.0
제헌,신익희,대한독립촉성국민회,의원,의장,4504,1270755,1948-05-31,511,0.098
제헌,홍성하,한국민주당,의원,재정경제위원장,545,605771,1948-11-02,319,0.053
제헌,전진한,대한노동총연맹,의원,의원,35,59182,1948-06-29,202,0.237
제헌,김도연,한국민주당,의원,재무부장관,121,175541,1948-05-31,198,0.16
제헌,이진수,무소속,의원,의원,778,322452,1948-05-31,158,0.174
제헌,조헌영,한국민주당,의원,의원,705,582279,1948-06-01,151,0.103
제헌,장희창,미상/직책자,정부/기타 직책자,재무부차관,19,27263,1948-11-17,106,0.0
제헌,홍희종,조선민족청년단,의원,의원,177,160631,1948-07-02,96,0.05
제헌,윤재욱,대동청년당,의원,의원,106,106148,1948-05-31,95,0.085
제헌,김동원,한국민주당,의원,부의장,4223,737556,1948-06-01,89,0.081
제헌,장홍염,한국민주당,의원,의원,151,97495,1948-06-09,88,0.205
제헌,이영준,한국민주당,의원,문교사회위원장,223,102361,1948-06-03,84,0.107
제헌,허남수,미상/직책자,정부/기타 직책자,의사국장,198,316890,1949-03-24,82,0.073
제헌,송창식,대한독립촉성국민회,의원,의원,33,39285,1948-06-28,80,0.076
제헌,윤석구,무소속,의원,의원,67,39819,1948-05-31,77,0.025
제헌,조한백,무소속,의원,의원,326,204600,1948-06-02,76,0.122
제헌,윤치영,한국민주당,의원,부의장,2196,426501,1948-05-31,72,0.145
제헌,김웅진,무소속,의원,의원,280,111088,1948-07-02,68,0.045
제헌,조영규,한국민주당,의원,의원,277,158062,1948-06-01,62,0.24
제헌,이범석,미상/직책자,정부/기타 직책자,국무총리,69,190539,1948-08-03,61,0.126
제헌,조국현,미상/직책자,정부/기타 직책자,의원,399,200171,1948-05-31,59,0.135
제헌,권태희,무소속,의원,의원,241,151548,1948-06-14,56,0.119
제헌,박순석,무소속,의원,의원,313,141330,1948-05-31,55,0.163
제헌,문시환,조선민족청년단,의원,의원,87,39194,1948-06-01,53,0.077
제헌,이석주,대한독립촉성국민회,의원,의원,270,142892,1948-05-31,52,0.07
제헌,안호상,미상/직책자,정부/기타 직책자,문교부장관,30,49953,1948-10-01,51,0.06
제헌,박해극,무소속,의원,의원,171,101805,1948-06-01,51,0.226
제헌,최운교,무소속,의원,의원,322,166151,1948-05-31,50,0.06
제헌,김수선,무소속,의원,의원,188,185954,1948-06-30,50,0.118
제헌,서상일,한국민주당,의원,의원,321,186840,1948-06-01,49,0.08
제헌,강선명,무소속,의원,의원,82,104197,1949-01-18,47,0.115
제헌,노일환,한국민주당,의원,의원,237,153298,1948-05-31,47,0.202
제헌,이재형,무소속,의원,의원,115,139451,1948-07-03,47,0.136
제헌,황두연,미상/직책자,정부/기타 직책자,의원,182,157660,1948-06-02,47,0.14
제헌,임영신,대한여자국민당,의원,의원,102,73416,1948-08-21,47,0.204
제헌,오용국,무소속,의원,의원,83,69636,1948-06-01,45,0.172
제헌,이승만,대한독립촉성국민회,의원,의장,504,117787,1948-05-31,44,0.136
제헌,황호현,대한독립촉성국민회,의원,의원,165,89416,1948-06-26,44,0.089
제헌,백관수,한국민주당,의원,의원,432,168203,1948-06-10,43,0.166
제헌,이정래,한국민주당,의원,의원,346,205452,1948-05-31,42,0.107
제헌,윤병구,무소속,의원,의원,188,101792,1948-06-01,40,0.147
제헌,김광준,무소속,의원,의원,419,243999,1948-07-14,36,0.086
제헌,이석,대한독립촉성국민회,의원,의원,107,38397,1948-06-03,36,0.026
제헌,이성득,무소속,의원,의원,163,84144,1948-06-02,36,0.357
제헌,김병회,무소속,의원,의원,163,148026,1948-06-03,36,0.128
제헌,박해정,무소속,의원,의원,154,89622,1948-05-31,34,0.089
제헌,강기문,무소속,의원,의원,41,39755,1948-06-26,34,0.151
제헌,유진오,미상/직책자,정부/기타 직책자,전문위원,102,105242,1948-06-23,33,0.162
제헌,조봉암,무소속,의원,농림부장관,116,163763,1948-06-01,33,0.122
제헌,김약수,조선공화당,의원,부의장,2115,415382,1948-05-31,33,0.065
제헌,곽상훈,무소속,의원,의원,170,121975,1948-06-01,31,0.18
제헌,김상돈,무소속,의원,의원,171,160941,1948-06-02,30,0.124
제헌,정준,무소속,의원,의원,351,158704,1948-05-31,30,0.17
제헌,신성균,무소속,의원,의원,283,143949,1948-05-31,29,0.132
제헌,윤재근,무소속,의원,의원,42,41580,1948-06-02,29,0.216
제헌,장병만,대한독립촉성국민회,의원,의원,262,130573,1948-06-09,28,0.061
제헌,주기용,무소속,의원,의원,62,72110,1948-06-01,28,0.139
제헌,김옥주,무소속,의원,의원,327,159105,1948-06-02,27,0.138
제헌,서우석,한국민주당,의원,의원,473,214261,1948-06-01,27,0.07
제헌,장경근,미상/직책자,정부/기타 직책자,내무부차관,47,112178,1949-04-18,27,0.036
제헌,지대형,미상/직책자,정부/기타 직책자,위원장,146,40548,1949-04-28,26,0.617
제헌,김영동,무소속,의원,의원,157,41120,1948-05-31,26,0.122
제헌,정해준,대한독립촉성국민회,의원,의원,107,45405,1948-05-31,25,0.176
제헌,정광호,한국민주당,의원,의원,312,167837,1948-05-31,25,0.06
제헌,조정환,미상/직책자,정부/기타 직책자,외무부차관,13,17638,1949-04-27,24,0.624
제헌,한창수,미상/직책자,정부/기타 직책자,총무국장,15,41443,1949-06-20,23,0.265
제헌,박윤원,무소속,의원,의원,144,86323,1948-06-16,23,0.197
제헌,김경도,대한독립촉성국민회,의원,의원,80,63143,1948-07-02,23,0.158
제헌,허영호,무소속,의원,의원,31,30244,1949-01-24,22,0.0
제헌,이주형,대한독립촉성국민회,의원,의원,137,103835,1948-06-29,22,0.154
제헌,이재학,무소속,의원,의원,81,82704,1948-07-01,22,0.048
제헌,서이환,무소속,의원,의원,96,83600,1948-06-03,22,0.132
제헌,유진홍,대한독립촉성국민회,의원,의원,217,103094,1948-06-16,22,0.087
제헌,홍순옥,무소속,의원,의원,70,28822,1948-06-26,22,0.278
제헌,허정,한국민주당,의원,교통부장관,62,72287,1948-06-01,21,0.069
제헌,이항발,무소속,의원,의원,52,43768,1948-06-01,21,0.091
제헌,이문원,무소속,의원,의원,201,99148,1948-05-31,21,0.141
제헌,강욱중,조선민족청년단,의원,의원,161,111599,1948-06-09,20,0.099
제헌,오석주,대한독립촉성국민회,의원,의원,132,60524,1948-06-02,20,0.05
제헌,이순탁,미상/직책자,정부/기타 직책자,기획처장,24,73072,1948-09-13,19,0.055
제헌,이성학,대동청년당,의원,의원,207,78981,1948-05-31,18,0.089
제헌,서용길,무소속,의원,의원,282,116141,1948-05-31,16,0.129
제헌,윤보선,미상/직책자,정부/기타 직책자,상공부장관,21,25422,1949-06-18,16,0.236
제헌,황병규,무소속,의원,의원,78,48323,1948-06-08,16,0.103
제헌,이종현,미상/직책자,정부/기타 직책자,농림부장관,55,94040,1949-03-09,16,0.011
제헌,이인,무소속,의원,법제사법위원장,185,134380,1948-08-16,15,0.06
제헌,나용균,한국민주당,의원,내무치안위원장,267,119109,1948-05-31,15,0.042
제헌,김준연,한국민주당,의원,의원,168,115980,1948-05-31,15,0.026
제헌,유성갑,단민당,의원,의원,97,60219,1948-08-28,14,0.199
제헌,김인식,대동청년당,의원,의원,125,43234,1948-06-11,14,0.208
제헌,최봉식,무소속,의원,의원,29,27767,1948-06-30,13,0.144
제헌,박찬현,무소속,의원,의원,153,63978,1948-08-25,13,0.141
제헌,윤길중,미상/직책자,정부/기타 직책자,전문위원,43,47965,1948-06-10,13,0.146
제헌,정도영,대한독립촉성국민회,의원,의원,83,19354,1948-06-11,12,0.465
제헌,이철원,미상/직책자,정부/기타 직책자,사무총장,29,46874,1948-09-27,12,0.128
제헌,이병관,무소속,의원,산업위원장대리,70,43469,1948-06-15,12,0.115
제헌,서순영,무소속,의원,의원,60,66914,1948-06-02,12,0.12
제헌,이원홍,대한독립촉성국민회,의원,의원,188,83758,1948-05-31,12,0.096
제헌,진헌식,대한독립촉성국민회,의원,의원,164,39304,1948-05-31,11,0.178
제헌,김효석,대한독립촉성국민회,의원,내무부장관,41,66382,1948-06-11,11,0.136
제헌,정구흥,미상/직책자,정부/기타 직책자,농림부차관,30,39622,1949-05-28,11,0.076
제헌,최윤동,한국민주당,의원,의원,67,61229,1948-06-14,11,0.049
제헌,민경식,대한독립촉성국민회,의원,의원,59,42648,1948-07-03,11,0.211
제헌,김봉조,교육협회,의원,의원,102,63587,1948-06-02,10,0.126
제헌,김장렬,미상/직책자,정부/기타 직책자,의원,41,38468,1948-08-31,10,0.052
제헌,이윤영,조선민주당,의원,의원,33,36652,1948-06-01,9,0.246
제헌,권태욱,무소속,의원,의원,24,14703,1948-06-09,9,0.136
제헌,전진항,미상/직책자,정부/기타 직책자,의원,1,2060,1949-11-08,9,0.0
제헌,전규홍,미상/직책자,정부/기타 직책자,사무총장,111,36630,1948-05-31,9,0.191
제헌,최태규,무소속,의원,의원,57,20059,1948-06-12,8,0.1
제헌,이유선,대한독립촉성국민회,의원,의원,47,23914,1948-07-03,8,0.209
제헌,장면,무소속,의원,의원,56,28400,1948-06-01,8,0.246
제헌,신광균,대한독립촉성국민회,의원,의원,97,72664,1948-06-10,8,0.014
제헌,서성달,대한독립촉성국민회,의원,의원,52,26946,1948-06-02,8,0.037
제헌,이강우,무소속,의원,의원,69,39056,1948-06-30,8,0.205
제헌,황윤호,무소속,의원,의원,59,29408,1948-07-27,8,0.102
제헌,김우식,전도회,의원,의원,123,33474,1948-06-02,8,0.239
제헌,최국현,무소속,의원,의원,82,26712,1948-06-02,8,0.112
제헌,김동준,무소속,의원,의원,65,17063,1948-06-01,8,0.0
제헌,최헌길,대한독립촉성국민회,의원,의원,55,20005,1948-06-02,8,0.05
제헌,박기운,무소속,의원,의원,78,20503,1948-06-17,7,0.195
제헌,이훈구,무소속,의원,의원,54,54565,1948-05-31,7,0.073
제헌,권승열,미상/직책자,정부/기타 직책자,전문위원,48,61772,1948-06-26,7,0.081
제헌,김유택,미상/직책자,정부/기타 직책자,재무부차관,14,11632,1950-02-08,7,0.0
제헌,조종승,무소속,의원,의원,159,65137,1948-06-29,7,0.061
제헌,박우경,무소속,의원,의원,148,32920,1948-06-28,6,0.03
제헌,장택상,미상/직책자,정부/기타 직책자,외무부장관,16,14901,1948-09-06,6,0.403
제헌,조규갑,무소속,의원,의원,51,21266,1948-06-29,6,0.094
제헌,차윤홍,미상/직책자,정부/기타 직책자,의사국장,227,114589,1948-06-10,6,0.044
제헌,민희식,미상/직책자,정부/기타 직책자,교통부장관,2,6082,1948-09-22,6,0.0
제헌,김교중,대동청년당,의원,의원,8,11496,1949-01-25,6,0.261
제헌,권승렬,미상/직책자,정부/기타 직책자,법무부장관,40,86562,1948-09-15,6,0.046
제헌,김용재,대한독립촉성국민회,의원,의원,81,10546,1948-06-16,6,0.19
제헌,한암회,대한독립촉성국민회,의원,의원,5,4061,1948-06-02,6,0.739
제헌,장창희,미상/직책자,정부/기타 직책자,재무부차관,2,1645,1949-09-29,6,0.608
제헌,김문평,대한독립촉성국민회,의원,의원,61,38959,1948-06-01,6,0.154
제헌,조병한,무소속,의원,의원,48,23179,1948-06-16,6,0.086
제헌,박상영,한국민주당,의원,의원,65,24034,1948-06-10,6,0.083
제헌,김재학,한국민주당,의원,의원,128,35016,1948-06-16,5,0.086
제헌,송진백,대한독립촉성국민회,의원,의원,49,23966,1948-08-27,5,0.083
제헌,윤영선,미상/직책자,정부/기타 직책자,농림부장관,20,23732,1950-01-27,5,0.084
제헌,서정희,한국민주당,의원,의원,57,30470,1948-06-01,5,0.131
제헌,최석화,무소속,의원,의원,44,27711,1948-06-11,5,0.036
제헌,김봉두,무소속,의원,의원,30,9543,1948-06-02,5,0.314
제헌,배중혁,대동청년당,의원,의원,127,45767,1948-06-02,5,0.109
