Assembly_Num,Speaker,Party,Speaker_Type,Primary_Role,Role_Groups,Speaker_Source,Speech_Count,Total_Chars,Share_of_Chars,Active_Sessions,First_Speech_Date,Last_Speech_Date,Technology,Income,Labor,Immigration,Migration,Foreigner,Discourse_Development,Discourse_Boundary,Keyword_Total,Development_Per_1k_Chars,Boundary_Per_1k_Chars,Keyword_Per_1k_Chars
제3대,조병욱,미상/직책자,정부/기타 직책자,서울대학교교학국장,정부위원,fallback,1,1058,0.00003,1,1957-12-21,1957-12-21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,윤용구,자유당,의원,의원,의원,member,3,7017,0.0002,3,1954-12-02,1955-10-14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,장영근,무소속,의원,위원,의원,member,2,38,0.0,1,1957-12-04,1957-12-04,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,황병수,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,1077,0.00003,1,1954-06-11,1954-06-11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,강영직,미상/직책자,정부/기타 직책자,교통부공전국장,정부위원,fallback,1,418,0.00001,1,1957-06-26,1957-06-26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,길경복,미상/직책자,정부/기타 직책자,서울특별시경찰국장,정부위원,fallback,1,1406,0.00004,1,1957-07-05,1957-07-05,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,김호직,미상/직책자,정부/기타 직책자,문교부차관,국무위원,fallback,3,2090,0.00006,1,1955-12-09,1956-02-17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,손문경,자유당,의원,의원,의원,member,9,8529,0.00025,3,1954-06-11,1957-11-09,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,염우양,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,394,0.00001,1,1954-10-18,1954-10-18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,참의원,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,9,0.0,1,1956-03-27,1956-03-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,지영진,무소속,의원,위원,의원,member,7,4061,0.00012,3,1954-10-15,1957-08-09,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,김장흥,미상/직책자,정부/기타 직책자,치안국장,정부위원,fallback,1,837,0.00002,1,1955-07-18,1955-07-18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,오형근,자유당,의원,위원,의원,member,14,4277,0.00012,4,1955-07-08,1957-11-22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,정낙훈,미상/직책자,정부/기타 직책자,농림부장관,국무위원,member,3,2053,0.00006,1,1955-09-23,1955-09-24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,헤어지고,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,67,0.0,1,1958-02-22,1958-02-22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,이용철,미상/직책자,정부/기타 직책자,재무부관재국장,정부위원,learned,2,1010,0.00003,1,1957-11-25,1957-11-25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,최수주,미상/직책자,정부/기타 직책자,부의장,의장단,fallback,1,24,0.0,1,1954-08-18,1954-08-18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,최문흠,미상/직책자,정부/기타 직책자,임시의장,의장단,fallback,1,281,0.00001,1,1954-12-06,1954-12-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,이것은,미상/직책자,정부/기타 직책자,문화국장,정부위원,fallback,1,38,0.0,1,1955-05-28,1955-05-28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,이종태,미상/직책자,정부/기타 직책자,전매청총무국장,정부위원,fallback,1,245,0.00001,1,1956-12-21,1956-12-21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,회의록,미상/직책자,정부/기타 직책자,부의장,의장단,fallback,1,51,0.0,1,1957-10-14,1957-10-14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,이상룡,미상/직책자,정부/기타 직책자,내무부차관,국무위원,fallback,1,309,0.00001,1,1957-03-07,1957-03-07,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,유정식,미상/직책자,정부/기타 직책자,전매청연초국장,정부위원,fallback,1,1011,0.00003,1,1956-07-20,1956-07-20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,임석무,미상/직책자,정부/기타 직책자,법무부차관,국무위원,learned,7,10997,0.00032,2,1955-10-20,1956-06-02,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,손준현,자유당,의원,의원,의원,member,3,954,0.00003,2,1956-10-04,1957-07-18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,이순용,미상/직책자,정부/기타 직책자,외자청장,정부위원,learned,7,1079,0.00003,1,1955-06-01,1955-06-01,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,김동성,미상/직책자,정부/기타 직책자,증인,증인·참고인,member,2,1622,0.00005,1,1954-11-05,1954-11-05,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,이호진,미상/직책자,정부/기타 직책자,의사국장,정부위원,learned,1,1382,0.00004,1,1956-06-18,1956-06-18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,안준기,자유당,의원,의원,미상; 의원,member,23,21037,0.00061,5,1956-01-13,1957-11-28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,이규석,미상/직책자,정부/기타 직책자,농림부양정국장,정부위원,learned,3,700,0.00002,1,1955-04-27,1955-04-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,이영의,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,15,0.0,1,1955-06-08,1955-06-08,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,김선택,미상/직책자,정부/기타 직책자,위원,의원,fallback,1,657,0.00002,1,1957-12-28,1957-12-28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,김원규,자유당,의원,의원,의원,member,6,20193,0.00058,3,1956-12-29,1957-11-04,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,박도수,미상/직책자,정부/기타 직책자,농림부양정국장,정부위원,fallback,1,3086,0.00009,1,1956-10-22,1956-10-22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,유순식,자유당,의원,의원,의원,member,2,1893,0.00005,1,1954-11-19,1954-11-29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,김호식,미상/직책자,정부/기타 직책자,문교부차관,국무위원,learned,11,2740,0.00008,1,1955-12-08,1956-01-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,서정학,미상/직책자,정부/기타 직책자,내무부치안국장,정부위원,learned,5,5065,0.00015,2,1957-07-05,1957-12-21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,김종원,미상/직책자,정부/기타 직책자,내무부치안국장,정부위원,fallback,1,1646,0.00005,1,1956-07-17,1956-07-17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,김상현,자유당,의원,위원,의원,member,11,4168,0.00012,3,1954-07-14,1957-10-14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,홍순철,자유당,의원,위원,의원,member,3,428,0.00001,2,1957-07-08,1957-12-03,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,이우룡,미상/직책자,정부/기타 직책자,해군본부예산국장,정부위원,fallback,2,877,0.00003,1,1957-10-09,1957-10-09,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,황숙현,미상/직책자,정부/기타 직책자,농림위원회전문위원,의원,member,1,989,0.00003,1,1956-12-24,1956-12-24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,장하정,미상/직책자,정부/기타 직책자,부흥부기획국장,정부위원,fallback,1,867,0.00002,1,1956-07-22,1956-07-22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,백재홍,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,793,0.00002,1,1956-01-13,1956-01-13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,이병홍,호헌동지회,의원,의원,의원,member,5,11361,0.00033,2,1955-04-29,1955-10-07,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,도의원,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,20,0.0,1,1957-10-28,1957-10-28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,김석범,미상/직책자,정부/기타 직책자,해병사령관,기타,fallback,1,467,0.00001,1,1956-12-15,1956-12-15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,신현주,미상/직책자,정부/기타 직책자,서울특별시건설국장,정부위원,learned,3,2266,0.00007,1,1957-08-05,1957-08-05,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,홍영기,미상/직책자,정부/기타 직책자,전문위원,의원,fallback,3,247,0.00001,1,1957-10-09,1957-10-14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,박영진,미상/직책자,정부/기타 직책자,의원,의원,fallback,1,53,0.0,1,1954-10-27,1954-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,정영기,미상/직책자,정부/기타 직책자,광무국장,정부위원,learned,1,1340,0.00004,1,1955-07-19,1955-07-19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,정명선,자유당,의원,의원,의원,member,2,5276,0.00015,1,1954-09-29,1954-11-02,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,김성복,무소속,의원,위원장대리,위원장; 의원,member,41,17070,0.00049,4,1955-03-10,1957-11-01,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,이협우,무소속,의원,의원,의원,member,1,6,0.0,1,1954-06-10,1954-06-10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,박영배,미상/직책자,정부/기타 직책자,전문위원,의원,fallback,1,135,0.0,1,1956-07-12,1956-07-12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,김선기,미상/직책자,정부/기타 직책자,문교부차관,국무위원,learned,3,1605,0.00005,2,1957-12-06,1958-02-21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,변정규,미상/직책자,정부/기타 직책자,농지관리국장,정부위원,learned,13,1866,0.00005,1,1955-06-03,1955-06-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,정홍섭,미상/직책자,정부/기타 직책자,사무차장,기타,learned,2,2263,0.00007,2,1957-03-06,1957-08-31,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,표양문,자유당,의원,의원,의원,member,1,3750,0.00011,1,1955-06-16,1955-06-16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제3대,정세환,무소속,의원,위원,의원,member,9,506,0.00001,1,1956-07-11,1956-07-13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
제4대,송인상,미상/직책자,정부/기타 직책자,재무부장관,국무위원,learned,420,943978,0.03507,4,1958-06-27,1959-12-31,226,146,31,14,39,16,403,69,472,0.427,0.073,0.5
제4대,이철승,민주당,의원,위원,의원,member,1282,753417,0.02799,7,1958-06-20,1960-04-26,46,51,5,57,38,1,102,96,198,0.135,0.127,0.263
제4대,주요한,민주당,의원,위원,위원장; 의원,member,251,550869,0.02046,4,1958-06-27,1960-01-11,78,56,20,16,6,11,154,33,187,0.28,0.06,0.339
제4대,손창환,미상/직책자,정부/기타 직책자,보건사회부장관,국무위원,learned,81,141163,0.00524,3,1958-07-22,1959-12-29,52,7,80,12,7,2,139,21,160,0.985,0.149,1.133
제4대,신현확,미상/직책자,정부/기타 직책자,부흥부장관,국무위원; 정부위원,learned,307,353296,0.01312,4,1958-07-08,1960-01-18,107,1,3,10,27,12,111,49,160,0.314,0.139,0.453
제4대,유옥우,민주당,의원,위원,의원,member,462,463165,0.0172,6,1958-06-09,1960-04-22,14,82,28,13,18,2,124,33,157,0.268,0.071,0.339
제4대,이근직,미상/직책자,정부/기타 직책자,농림부장관,국무위원,learned,117,235961,0.00877,2,1959-04-01,1959-12-29,42,66,11,7,7,1,119,15,134,0.504,0.064,0.568
제4대,김학준,민주당,의원,위원,의원,member,268,159409,0.00592,4,1958-08-23,1959-12-31,5,17,103,7,0,0,125,7,132,0.784,0.044,0.828
제4대,김현철,미상/직책자,정부/기타 직책자,재무부장관,국무위원,learned,183,416090,0.01546,2,1958-06-30,1958-12-24,21,77,3,4,16,5,101,25,126,0.243,0.06,0.303
제4대,구용서,미상/직책자,정부/기타 직책자,상공부장관,국무위원; 기타,learned,150,319285,0.01186,4,1958-07-20,1960-01-11,83,6,6,2,12,12,95,26,121,0.298,0.081,0.379
제4대,문종두,무소속,의원,위원,위원장; 의원,member,450,242202,0.009,5,1958-06-09,1959-12-18,50,24,14,14,17,0,88,31,119,0.363,0.128,0.491
제4대,민관식,무소속,의원,위원,의원,member,390,269894,0.01003,5,1958-07-07,1960-04-22,6,8,76,13,6,8,90,27,117,0.333,0.1,0.434
제4대,이호진,미상/직책자,정부/기타 직책자,의사국장,정부위원,learned,262,541038,0.0201,6,1958-07-08,1960-04-27,22,57,6,11,5,16,85,32,117,0.157,0.059,0.216
제4대,조재천,민주당,의원,위원,의원,member,241,601017,0.02233,6,1958-06-20,1960-04-25,6,0,0,63,42,1,6,106,112,0.01,0.176,0.186
제4대,조순,자유당,의원,위원장,위원장; 의원,member,925,163742,0.00608,6,1958-07-12,1960-04-27,77,2,0,6,17,1,79,24,103,0.482,0.147,0.629
제4대,김동욱,민주당,의원,위원,의원,member,128,265882,0.00988,4,1958-06-26,1960-01-19,9,57,10,8,18,0,76,26,102,0.286,0.098,0.384
제4대,곽의영,자유당,의원,체신부장관,국무위원; 의원,member,157,177752,0.0066,4,1958-06-26,1960-01-14,76,3,0,3,5,5,79,13,92,0.444,0.073,0.518
제4대,임문석,민주당,의원,위원,의원,member,178,161733,0.00601,4,1959-02-03,1960-04-19,32,14,1,8,7,27,47,42,89,0.291,0.26,0.55
제4대,권성기,미상/직책자,정부/기타 직책자,해무청장,정부위원,learned,118,142710,0.0053,3,1958-07-16,1959-12-29,67,11,2,1,7,1,80,9,89,0.561,0.063,0.624
제4대,박철웅,자유당,의원,위원,위원장; 의원,member,120,130785,0.00486,4,1958-07-02,1960-01-14,61,4,4,4,10,5,69,19,88,0.528,0.145,0.673
제4대,김도연,민주당,의원,위원,의원,member,151,219601,0.00816,4,1958-06-24,1960-01-18,13,48,5,15,3,2,66,20,86,0.301,0.091,0.392
제4대,엄상섭,민주당,의원,위원,의원,member,459,470888,0.01749,7,1958-06-20,1960-04-26,20,6,6,32,21,0,32,53,85,0.068,0.113,0.181
제4대,김일환,미상/직책자,정부/기타 직책자,내무부장관,국무위원,learned,188,212296,0.00789,5,1958-07-07,1959-12-29,72,0,1,8,2,1,73,11,84,0.344,0.052,0.396
제4대,최재유,미상/직책자,정부/기타 직책자,문교부장관,국무위원,learned,112,208482,0.00774,3,1958-11-06,1960-01-19,68,1,0,5,3,4,69,12,81,0.331,0.058,0.389
제4대,이종남,민주당,의원,위원,의원,member,327,232646,0.00864,5,1958-06-30,1960-04-19,20,19,0,5,30,4,39,39,78,0.168,0.168,0.335
제4대,정재설,미상/직책자,정부/기타 직책자,농림부장관,국무위원,learned,95,197781,0.00735,2,1958-06-21,1958-12-24,41,11,12,3,7,0,64,10,74,0.324,0.051,0.374
제4대,정성태,민주당,의원,위원,의원,member,223,133252,0.00495,5,1958-07-19,1959-12-22,13,6,24,25,4,1,43,30,73,0.323,0.225,0.548
제4대,정재완,민주당,의원,위원,의원,member,177,127376,0.00473,4,1958-06-30,1960-01-14,48,4,0,2,4,14,52,20,72,0.408,0.157,0.565
제4대,서상준,미상/직책자,정부/기타 직책자,총무국장,정부위원,learned,344,129743,0.00482,7,1958-06-07,1960-03-23,54,4,0,5,2,6,58,13,71,0.447,0.1,0.547
제4대,신규식,자유당,의원,위원장,미상; 위원장; 의원,member,429,240850,0.00895,4,1958-06-20,1959-12-23,26,12,5,11,17,0,43,28,71,0.179,0.116,0.295
제4대,박병배,무소속,의원,위원,의원,member,756,276724,0.01028,6,1958-06-27,1960-04-22,27,4,6,9,24,0,37,33,70,0.134,0.119,0.253
제4대,김병윤,미상/직책자,정부/기타 직책자,농림부차관,국무위원,learned,171,201684,0.00749,2,1958-06-20,1958-12-16,35,24,3,6,1,0,62,7,69,0.307,0.035,0.342
제4대,서정귀,민주당,의원,위원,의원,member,116,82585,0.00307,4,1958-07-19,1959-12-29,19,42,0,0,7,0,61,7,68,0.739,0.085,0.823
제4대,김선태,민주당,의원,위원,의원,member,691,389070,0.01445,6,1958-06-20,1960-04-26,19,0,12,18,19,0,31,37,68,0.08,0.095,0.175
제4대,김의창,미상/직책자,정부/기타 직책자,상공부차관,국무위원,learned,169,141636,0.00526,3,1958-07-15,1959-11-30,58,1,2,0,2,3,61,5,66,0.431,0.035,0.466
제4대,고담용,민주당,의원,위원,의원,member,82,149814,0.00557,6,1958-07-07,1960-03-19,7,8,19,12,18,0,34,30,64,0.227,0.2,0.427
제4대,계광순,민주당,의원,위원,의원,member,35,123377,0.00458,3,1958-07-07,1959-12-23,18,5,28,4,8,0,51,12,63,0.413,0.097,0.511
제4대,천병규,미상/직책자,정부/기타 직책자,재무부차관,국무위원,learned,128,147130,0.00547,1,1958-06-30,1958-08-23,11,38,0,1,11,1,49,13,62,0.333,0.088,0.421
제4대,강영훈,민주당,의원,위원,의원; 정부위원,member,629,180789,0.00672,5,1958-06-27,1959-12-21,45,0,7,2,5,3,52,10,62,0.288,0.055,0.343
제4대,조광희,자유당,의원,위원,위원장; 의원,member,32,99519,0.0037,4,1958-06-21,1959-12-21,53,2,3,2,1,1,58,4,62,0.583,0.04,0.623
제4대,조영규,민주당,의원,위원,위원장; 의원,member,260,225737,0.00839,6,1958-06-09,1960-04-26,19,7,4,20,11,1,30,32,62,0.133,0.142,0.275
제4대,박해정,민주당,의원,위원,의원,member,202,250415,0.0093,4,1958-06-24,1959-12-28,12,24,10,7,7,0,46,14,60,0.184,0.056,0.24
제4대,원용석,자유당,의원,위원장,미상; 위원장; 의원,member,293,113683,0.00422,4,1958-06-30,1960-01-21,14,18,0,6,5,17,32,28,60,0.281,0.246,0.528
제4대,서범석,민주당,의원,위원,위원장; 의원,member,548,328290,0.01219,8,1958-06-21,1960-04-27,9,8,7,21,13,0,24,34,58,0.073,0.104,0.177
제4대,조한백,민주당,의원,위원,의원,member,103,157223,0.00584,4,1958-06-19,1959-12-30,20,25,3,6,2,1,48,9,57,0.305,0.057,0.363
제4대,김선기,미상/직책자,정부/기타 직책자,문교부차관,국무위원,learned,122,143939,0.00535,3,1958-06-20,1959-12-15,44,0,8,1,3,1,52,5,57,0.361,0.035,0.396
제4대,김종철,자유당,의원,위원,의원,member,54,78131,0.0029,4,1958-07-16,1959-12-23,15,25,3,0,3,8,43,11,54,0.55,0.141,0.691
제4대,정준모,자유당,의원,위원,위원장; 의원,member,27,52176,0.00194,3,1958-07-22,1959-12-28,37,8,4,2,2,0,49,4,53,0.939,0.077,1.016
제4대,김원전,자유당,의원,위원,위원장; 의원,member,95,63038,0.00234,4,1958-06-27,1960-01-16,21,5,18,0,3,5,44,8,52,0.698,0.127,0.825
제4대,오표,미상/직책자,정부/기타 직책자,전문위원,의원,learned,65,14369,0.00053,4,1958-11-20,1960-04-18,2,3,45,0,0,0,50,0,50,3.48,0.0,3.48
제4대,양일동,무소속,의원,위원,미상; 위원장; 의원,member,787,182538,0.00678,7,1958-06-09,1960-04-27,26,13,2,1,7,0,41,8,49,0.225,0.044,0.268
제4대,이재형,무소속,의원,위원,위원장; 의원,member,156,171834,0.00638,5,1958-07-19,1960-04-27,10,20,2,7,8,1,32,16,48,0.186,0.093,0.279
제4대,최인규,자유당,의원,내무부장관,국무위원; 의원,member,255,235071,0.00873,5,1958-06-21,1960-01-19,25,0,0,16,6,1,25,23,48,0.106,0.098,0.204
제4대,류순식,미상/직책자,정부/기타 직책자,위원,위원장; 의원,learned,288,81857,0.00304,8,1958-07-11,1960-04-22,34,0,0,8,6,0,34,14,48,0.415,0.171,0.586
제4대,이영희,자유당,의원,위원장,미상; 위원장; 의원,member,784,187095,0.00695,5,1958-06-18,1960-01-21,25,6,4,10,1,0,35,11,46,0.187,0.059,0.246
제4대,전성천,미상/직책자,정부/기타 직책자,공보실장,정부위원,learned,86,118824,0.00441,2,1959-05-22,1959-12-15,23,0,0,12,9,1,23,22,45,0.194,0.185,0.379
제4대,배성기,민주당,의원,위원,위원장; 의원,member,86,126340,0.00469,4,1958-06-20,1960-01-19,26,4,8,4,1,1,38,6,44,0.301,0.047,0.348
제4대,박찬현,민주당,의원,위원,의원,member,67,114221,0.00424,4,1958-06-09,1960-01-19,9,9,12,6,8,0,30,14,44,0.263,0.123,0.385
제4대,권택상,미상/직책자,정부/기타 직책자,재무부사세국장,정부위원,learned,80,38829,0.00144,4,1958-07-18,1959-12-16,1,42,0,0,0,0,43,0,43,1.107,0.0,1.107
제4대,김석진,자유당,의원,위원,위원장; 의원,member,237,129501,0.00481,6,1958-06-30,1960-04-25,9,13,12,3,5,0,34,8,42,0.263,0.062,0.324
제4대,박만원,자유당,의원,위원장,미상; 위원장; 의원,member,494,206783,0.00768,4,1958-06-09,1960-01-21,3,2,0,13,22,2,5,37,42,0.024,0.179,0.203
제4대,안덕기,자유당,의원,위원,의원,member,24,50466,0.00187,4,1958-07-02,1959-11-19,38,2,0,0,1,1,40,2,42,0.793,0.04,0.832
제4대,김병순,자유당,의원,위원,위원장; 의원,member,27,56373,0.00209,4,1958-07-18,1959-12-05,36,0,1,0,4,0,37,4,41,0.656,0.071,0.727
제4대,정준,무소속,의원,의원,의원,member,105,206038,0.00765,5,1958-06-20,1960-04-27,4,2,11,19,5,0,17,24,41,0.083,0.116,0.199
제4대,김주묵,민주당,의원,위원,의원,member,103,134492,0.005,5,1958-06-23,1959-11-20,7,2,2,18,10,1,11,29,40,0.082,0.216,0.297
제4대,정영기,미상/직책자,정부/기타 직책자,부흥부차관,국무위원; 정부위원,learned,58,45715,0.0017,4,1958-07-07,1960-01-19,31,0,2,4,0,2,33,6,39,0.722,0.131,0.853
제4대,이갑식,자유당,의원,위원장,위원장; 의원,member,405,68148,0.00253,4,1958-07-18,1959-12-06,2,35,0,1,1,0,37,2,39,0.543,0.029,0.572
제4대,허윤수,민주당,의원,위원,의원,member,107,130093,0.00483,4,1958-06-21,1959-12-23,23,4,7,3,1,1,34,5,39,0.261,0.038,0.3
제4대,김법린,미상/직책자,정부/기타 직책자,원자력원장,기타,member,10,24810,0.00092,2,1959-05-26,1959-12-15,38,0,0,0,0,0,38,0,38,1.532,0.0,1.532
제4대,나판수,자유당,의원,위원,위원장; 의원,member,262,86239,0.0032,5,1958-06-23,1960-04-19,4,0,21,3,7,2,25,12,37,0.29,0.139,0.429
제4대,문봉제,미상/직책자,정부/기타 직책자,교통부장관,국무위원,learned,40,42325,0.00157,1,1958-07-19,1958-08-23,32,0,1,1,2,0,33,3,36,0.78,0.071,0.851
제4대,김정렬,미상/직책자,정부/기타 직책자,국방부장관,국무위원,fallback,161,166592,0.00619,6,1958-06-20,1960-04-22,17,0,2,2,14,0,19,16,35,0.114,0.096,0.21
제4대,정일형,민주당,의원,의원,위원장; 의원,member,22,92960,0.00345,4,1958-06-24,1960-01-11,0,2,5,15,9,4,7,28,35,0.075,0.301,0.377
제4대,최용근,자유당,의원,위원장,미상; 위원장; 의원,member,442,84392,0.00313,3,1958-06-28,1960-01-15,0,19,0,16,0,0,19,16,35,0.225,0.19,0.415
제4대,임차주,자유당,의원,위원장대리,위원장; 의원,member,146,97947,0.00364,4,1958-06-21,1959-12-05,21,2,6,1,4,0,29,5,34,0.296,0.051,0.347
제4대,임철호,자유당,의원,부의장,의원; 의장단,member,716,160354,0.00596,5,1958-08-21,1960-04-27,15,4,0,8,6,1,19,15,34,0.118,0.094,0.212
제4대,안용대,무소속,의원,위원,의원,member,51,50090,0.00186,4,1958-07-08,1959-11-13,2,18,0,0,3,11,20,14,34,0.399,0.279,0.679
