Assembly_Num,Speaker,직책,Party,지역,소속위원회,당선횟수,기술,소득,노동,이민,이주,외국인,발언횟수,총어절수,기술_회기수,소득_회기수,노동_회기수,이민_회기수,이주_회기수,외국인_회기수,기술_빈도_1만어절당,소득_빈도_1만어절당,노동_빈도_1만어절당,이민_빈도_1만어절당,이주_빈도_1만어절당,외국인_빈도_1만어절당
제헌,김뱡회,의원,"","","","",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,오택열,의원,대한독립촉성국민회,경북 영덕,"",초선,0,0,0,0,0,0,23,46,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,김택술,의원,무소속,전북 정읍군을,"",재선,0,0,0,0,0,0,1,473,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,감사위원,"","","","","",0,0,0,0,0,0,4,24,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,병원장,"","","","","",0,0,0,0,0,0,2,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,신성모,내무부장관,"","","","",0,0,0,0,0,0,4,3163,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,박순석,"",자유당,경북 영일갑,"",3선,0,0,0,0,0,0,1,29,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,송필만,의원,한국민주당,충북 진천,"",재선,0,0,0,0,0,0,2,472,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,윤대은,체신부전무국장,"","","","",0,0,0,0,0,0,10,439,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,안상한,문교사회위원장,무소속,강원 횡성,"",초선,0,0,0,0,0,0,1,444,5,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,이용범,위원,자유당,경남 창원군을,"",재선,0,0,0,0,0,0,1,123,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,도망자에,해병대사령부인사국장,"","","","",0,0,0,0,0,0,1,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,의사,"","","","","",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,한근조,위원,민주당,서울 종로구을,"",3선,0,0,0,0,0,0,99,12819,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,김상덕,의원,"","","","",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,박흥규,위원장,자유당,전남 광주병,"",재선,3,0,0,0,0,0,1076,27568,5,1,1,0,0,0,1.09,0.0,0.0,0.0,0.0,0.0
제4대,이종준,위원,자유당,경북 월성군을,"",초선,0,0,0,0,0,0,7,1039,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김상도,위원장,자유당,경북 영천갑,"",재선,0,0,0,0,0,0,383,8564,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
제3대,윤재욱,위원,무소속,서울 영등포구갑,"",재선,1,0,0,0,0,0,7,1852,3,0,1,0,0,0,5.4,0.0,0.0,0.0,0.0,0.0
제4대,저희들이,육군본부군수국장,"","","","",0,0,0,0,0,0,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,박희동,국장,"","","","",0,0,0,0,0,0,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이채호,"","","","","",19,2,0,0,0,0,1,1234,1,1,0,0,0,0,153.97,16.21,0.0,0.0,0.0,0.0
제4대,이만호,증인,"","","","",0,0,0,0,0,0,47,867,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,송인상,재부무장관,"","","","",0,0,0,0,0,0,1,73,37,32,17,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0
제3대,심계원장,"","","","","",3,0,0,0,0,0,22,5907,2,0,0,0,0,0,5.08,0.0,0.0,0.0,0.0,0.0
제3대,윤만석,김성주사건특별조사위원장,자유당,경북 문경,"",초선,0,0,0,0,0,0,1,2998,3,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,정존수,위원장,자유당,경기 평택군,"",재선,0,0,0,0,0,0,44,1766,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,"",재정경제위원장,"","","","",0,0,0,0,0,0,16,2868,35,14,13,1,8,13,0.0,0.0,0.0,0.0,0.0,0.0
제4대,"",부산경비사령부장,"","","","",0,0,0,0,0,0,17,153,138,25,25,10,3,18,0.0,0.0,0.0,0.0,0.0,0.0
제2대,서민호,내무치안위원장,무소속,전남 고흥을,"",4선,0,0,0,0,0,0,5,1245,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,김선우,의원,자유당,충북 보은군,"",재선,1,0,0,0,0,0,9,4710,1,0,0,0,0,0,2.12,0.0,0.0,0.0,0.0,0.0
제3대,황성수,"",자유당,전남 보성군,"",4선,0,0,0,0,0,0,1,215,1,0,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
제3대,조병욱,서울대학교교학국장,"","","","",0,0,0,0,0,0,1,274,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,여기는,육군본부작전교육국장,"","","","",0,0,0,0,0,0,1,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,주병환,의원,민주당,경북 성주군,"",재선,0,0,0,0,0,0,2,3861,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,조경규,내무위원회위원장,무소속,경북 대구갑,"",3선,0,0,0,0,0,0,1,383,3,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,박정근,위원장,자유당,전북 진안군,"",재선,0,0,0,0,0,0,1,6,13,4,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
제2대,김종희,의원,"","","","",0,0,0,0,0,0,1,194,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,홍창섭,국회운영위원장,무소속,강원 춘천,"",4선,0,0,0,0,0,0,3,240,4,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,전영석,위원,민주당,충남 서산갑,"",초선,2,0,0,0,0,0,10,3062,2,0,0,0,0,0,6.53,0.0,0.0,0.0,0.0,0.0
제2대,황병규,의원,대한국민당,전남 여천,"",재선,2,1,0,0,0,1,109,30015,5,1,0,0,0,1,0.67,0.33,0.0,0.0,0.0,0.33
제헌,정도영,위원,대한독립촉성국민회,경북 영천갑,"",초선,0,0,0,0,0,0,3,412,0,1,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김웅수,육군본부군수참모부장,"","","","",16,0,0,0,0,0,39,3839,4,0,0,0,0,0,41.68,0.0,0.0,0.0,0.0,0.0
제3대,신의식,위원장,자유당,경기 용인시,"",재선,0,0,0,0,0,0,20,930,2,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,증인의,증인,"","","","",0,0,0,0,0,0,2,93,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,정항범씨,"","","","","",0,0,0,0,0,0,1,178,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김효창,증인,"","","","",0,0,0,0,0,0,28,1721,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,변영태,외무장관,"","","","",0,0,0,0,0,0,1,61,3,1,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
제헌,신셩균,의원,"","","","",0,0,0,0,0,0,1,506,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,유덕천,의원,무소속,경남 진주,"",초선,0,0,0,0,0,0,1,1753,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,김두진,위원,무소속,제주 북제주군을,"",재선,5,4,0,0,0,0,50,5937,3,2,2,0,0,0,8.42,6.74,0.0,0.0,0.0,0.0
제4대,최용근,위원,자유당,강원 강릉,"",재선,0,0,0,0,0,0,39,4753,0,1,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,이순용,내무장관,"","","","",0,0,0,0,0,0,1,616,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,박종표,증인,"","","","",0,0,0,0,0,0,36,573,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,고재필,민의원법제조사국장,"","","","",0,0,0,0,0,0,1,569,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,임춘무,내무부통계국장,"","","","",0,0,0,0,0,0,2,464,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,김효석,내부무장관,대한독립촉성국민회,경남 합천을,"",초선,0,0,0,0,0,0,2,1252,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,열이,"","","","","",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,최용근,의원,자유당,강원 강릉시갑,"",재선,5,0,0,0,0,10,7,4976,4,1,0,0,0,1,10.05,0.0,0.0,0.0,0.0,20.1
제4대,이재학,위원,자유당,강원 홍천군,"",5선,10,0,0,0,0,0,260,9865,3,1,0,0,0,1,10.14,0.0,0.0,0.0,0.0,0.0
제4대,항공창장,"","","","","",0,0,0,0,0,0,13,408,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,오임근,예산국장,"","","","",2,5,0,0,0,0,151,15777,5,2,0,0,0,0,1.27,3.17,0.0,0.0,0.0,0.0
제3대,방출,"","","","","",0,0,0,0,0,0,1,35,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,지고,"","","","","",0,0,0,0,0,0,1,34,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,박용익,위원장,자유당,강원 명주,"",재선,0,0,0,0,0,0,234,4201,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,국회법,"","","","","",0,0,0,0,0,0,2,46,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,송경섭,위원,자유당,전남 고흥을,"",초선,0,0,0,0,0,0,17,2086,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,하태환,의원,무소속,경북 포항,"",재선,0,0,0,0,0,0,7,1777,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,그것이,육군본부작전교육국장,"","","","",0,0,0,0,0,0,1,37,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,"",교통부장관,"","","","",0,0,0,0,0,0,9,524,94,35,22,8,8,20,0.0,0.0,0.0,0.0,0.0,0.0
제4대,홍범희,위원,자유당,강원 원성,"",재선,1,0,0,0,0,1,66,4788,1,0,0,0,0,1,2.09,0.0,0.0,0.0,0.0,2.09
제4대,이존화,위원장,자유당,전북 완주갑,"",재선,8,1,0,0,0,0,145,5997,3,1,0,0,0,0,13.34,1.67,0.0,0.0,0.0,0.0
제2대,심익희,의장,"","","","",0,0,0,0,0,0,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,석주암,증인,"","","","",0,0,0,0,0,0,33,1129,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,최윤전,의사국장,"","","","",0,0,0,0,0,0,1,94,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,동의한데,"","","","","",0,0,0,0,0,0,1,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,박순석,위원,자유당,경북 영일군갑,"",3선,0,0,0,0,0,0,3,505,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이재학,부의장,자유당,강원 홍천군,"",5선,0,1,0,0,0,3,1370,50029,3,1,0,0,0,1,0.0,0.2,0.0,0.0,0.0,0.6
제4대,신문은,육군본부인사국장,"","","","",0,0,0,0,0,0,1,26,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,신의식,"",자유당,경기 용인시,"",재선,0,0,0,0,0,0,1,22,2,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이신득,체신부우정국장,"","","","",1,0,0,0,0,1,21,2046,1,0,0,0,0,1,4.89,0.0,0.0,0.0,0.0,4.89
제3대,최경남,국방부경리국장,"","","","",0,0,0,0,0,0,4,222,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,박양재,의원,무소속,전북 완주갑,"",초선,0,0,0,0,0,0,1,982,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,류순석,위원,"","","","",0,0,0,0,0,0,2,2260,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,조병옥,위원,민주당,서울 성동구을,"",재선,0,2,0,0,0,0,17,2878,0,1,0,0,0,0,0.0,6.95,0.0,0.0,0.0,0.0
제헌,이주형,위원,대한독립촉성국민회,경남 밀양갑,"",초선,0,0,0,0,0,0,10,1036,2,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,송경섭,의원,자유당,전남 고흥을,"",초선,0,0,0,0,0,0,25,5938,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,"",국무총리,"","","","",0,0,0,0,0,1,16,493,94,35,22,8,8,20,0.0,0.0,0.0,0.0,0.0,20.28
제3대,말마,"","","","","",0,0,0,0,0,0,1,4442,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,함두영,의원,자유당,서울 마포구을,"",초선,0,0,0,0,0,1,73,24250,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.41
제4대,최창섭,위원,자유당,경남 합천군을,"",3선,0,0,0,0,0,0,23,896,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,송영주,위원,민주당,전북 정읍을,"",초선,12,0,0,0,0,0,19,6854,3,0,0,0,0,0,17.51,0.0,0.0,0.0,0.0,0.0
제3대,김상현,위원,자유당,전북 무주군,"",재선,0,0,0,0,0,0,8,693,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,그런데,육군본부인사국장,"","","","",0,0,0,0,0,0,2,131,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,심진택,증인,"","","","",0,0,0,0,0,0,39,444,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,변정규,농지관리국장,"","","","",0,0,0,0,0,0,13,480,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김두일,중앙선거위원장,"","","","",0,0,0,0,0,0,13,3070,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,정문흠,임시의장,자유당,경북 봉화군,"",3선,0,0,0,0,0,0,23,959,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,서상준,민의원사무처총무국장,"","","","",0,0,0,0,0,0,1,66,12,4,0,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0
제3대,윤우경,구왕실총무국장,"","","","",0,0,0,0,0,0,1,58,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
제헌,사무차장,"","","","","",0,0,0,0,0,0,6,463,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,안준상,의원,조선민족청년단,경남 의령,"",초선,0,0,0,0,0,0,8,505,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,유홍렬,의원,"","","","",0,0,0,0,0,0,16,966,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,정재설,농림부장관,"","","","",12,5,0,0,0,0,41,16185,3,2,0,0,0,0,7.41,3.09,0.0,0.0,0.0,0.0
제4대,최용근,위원장,자유당,강원 강릉,"",재선,0,0,0,15,0,0,365,9220,0,1,0,5,0,0,0.0,0.0,0.0,16.27,0.0,0.0
제4대,저희로서,국방부경리국장,"","","","",0,0,0,0,0,0,1,434,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,허정,교통부장관,한국민주당,경남 부산을,"",초선,14,0,0,0,0,0,30,14917,6,0,0,0,0,0,9.39,0.0,0.0,0.0,0.0,0.0
제3대,성원경,의원,자유당,충남 예산군,"",재선,0,4,0,0,0,0,20,17899,0,1,0,0,0,0,0.0,2.23,0.0,0.0,0.0,0.0
제4대,여중,"","","","","",0,0,0,0,0,0,5,19,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,김두환,의원,"","","","",0,0,0,0,0,0,1,104,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,구흥남,의원,자유당,전남 화순군,"",재선,1,0,0,0,0,0,20,8114,3,0,1,0,0,1,1.23,0.0,0.0,0.0,0.0,0.0
제헌,한암회,위원,대한독립촉성국민회,경북 상주갑,"",초선,0,0,0,0,0,0,1,687,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이응준,체신부장관,"","","","",8,0,0,0,0,0,22,3248,3,0,0,0,0,0,24.63,0.0,0.0,0.0,0.0,0.0
제4대,김계원,육군본부정보참모부장,"","","","",0,0,0,0,0,0,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,김종회,국방위원장,무소속,충남 대덕,"",초선,1,0,0,0,0,0,30,9854,7,0,3,0,0,0,1.01,0.0,0.0,0.0,0.0,0.0
제4대,이원장,의원,자유당,충남 보령군,"",재선,0,0,0,0,0,0,1,1141,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,오재영,위원,자유당,경기 안성,"",재선,3,0,0,0,0,0,44,3727,1,0,0,0,0,0,8.05,0.0,0.0,0.0,0.0,0.0
제3대,자유당,"","","","","",0,0,0,0,0,0,1,51,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,신행용,위원,무소속,전남 무안갑,"",초선,8,1,0,0,0,0,54,7294,3,1,1,0,0,0,10.97,1.37,0.0,0.0,0.0,0.0
제3대,조영규,부의장,민주국민당,전남 영광군,"",4선,0,0,0,0,0,0,1,439,12,9,6,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0
제3대,도의원,의원,"","","","",0,0,0,0,0,0,1,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,강영직,교통부공전국장,"","","","",0,0,0,0,0,0,1,109,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,한암회,의원,대한독립촉성국민회,경북 상주갑,"",초선,0,0,0,0,0,0,2,188,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,나희집,농림위원장,자유당,충남 서천,"",초선,0,0,0,0,0,0,21,5458,0,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,주희국,증인,"","","","",0,0,0,0,0,0,50,722,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,지청천,외무국방위원장,민주국민당,서울 성동구갑,"",재선,0,0,0,0,0,0,7,1891,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,임송본,"","","","","",1,0,0,0,0,0,3,2191,1,0,0,0,0,0,4.56,0.0,0.0,0.0,0.0,0.0
제헌,권병노,의원,대한독립촉성국민회,경북 의성을,"",재선,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,의장,의장,"","","","",0,0,0,0,0,0,1,91,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,곽의영,체신부장관,자유당,충북 청원을,"",3선,75,1,0,0,0,3,99,33866,10,3,0,0,0,2,22.15,0.3,0.0,0.0,0.0,0.89
제헌,벡관수,의원,"","","","",0,0,0,0,0,0,3,179,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,서임수,사무처총무국장,"","","","",0,0,0,0,0,0,1,10,3,4,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
제3대,권오종,의원,국민회,경북 안동갑,"",재선,0,0,0,0,0,0,3,1487,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이기붕,위원,자유당,경기 이천,"",재선,0,0,0,0,0,0,1,71,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,총무처장,"","","","","",1,0,0,0,0,0,9,2393,1,0,0,0,0,0,4.18,0.0,0.0,0.0,0.0,0.0
제헌,오택관,위원,한국독립당,경기 옹진갑,"",초선,0,0,0,0,0,0,1,140,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,최용근,의원,자유당,강원 강릉,"",재선,0,0,0,0,0,0,3,1810,0,1,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,황병규,"",대한국민당,전남 여천,"",재선,0,0,0,0,0,0,1,15,5,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
제헌,단장,"","","","","",0,0,0,0,0,0,1,604,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이종남,위원,민주당,"경남 부산시,진구갑","",3선,14,16,0,0,0,1,298,24583,5,7,0,0,0,2,5.69,6.51,0.0,0.0,0.0,0.41
제3대,된다고,"","","","","",0,0,0,0,0,0,1,95,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,홍창섭,운영위원장,무소속,강원 춘천,"",4선,0,0,0,0,0,0,11,861,4,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,공보처장,"","","","","",0,0,0,0,0,0,4,186,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,기록원,"","","","","",0,0,0,0,0,0,1,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,정동기,공업국장,"","","","",0,0,0,0,0,0,1,136,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,서상덕,교통체신위원장,대한청년단,전남 나주을,"",초선,0,0,0,0,0,0,1,660,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이성호,재무장관,"","","","",0,0,0,0,0,0,1,39,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,지청천,의원,대동청년당,서울 성동구,"",재선,0,0,0,0,0,0,2,1585,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,나상한,위원,"","","","",0,0,0,0,0,0,1,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,정존수,위원,자유당,경기 수원,"",재선,0,0,0,0,0,0,1,418,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,변진갑,위원,자유당,전남 장성군,"",3선,1,0,0,0,0,0,10,5853,2,2,0,0,1,0,1.71,0.0,0.0,0.0,0.0,0.0
제4대,박원석,공군본부군수국장,"","","","",0,0,0,0,0,0,12,457,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,김용현,의원,한국민주당,전남 무안갑,"",초선,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,김봉두,의원,무소속,전북 장수,"",초선,0,0,0,0,0,0,28,1987,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,안균섭,의원,자유당,전북 남원을,"",초선,0,0,0,0,0,0,5,1515,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,최재유,보건부장관,"","","","",0,0,0,0,0,0,8,2866,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,최병권,위원,자유당,경북 울릉,"",재선,2,0,0,0,0,0,213,10671,1,0,0,0,0,0,1.87,0.0,0.0,0.0,0.0,0.0
제4대,양일동,의원,무소속,전북 옥구,"",5선,0,3,0,0,0,0,39,7764,8,4,2,1,0,0,0.0,3.86,0.0,0.0,0.0,0.0
제2대,조병옥,내무부장관,"","","","",0,0,0,0,0,0,2,1386,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,그것을,해병대사령부군수국장,"","","","",0,0,0,0,0,0,1,72,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,적이,육군본부정보국장,"","","","",0,0,0,0,0,0,1,282,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,거기에,해병대사령부인사국장,"","","","",0,0,0,0,0,0,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,신익희,임시의장,민주국민당,전남 광주,"",3선,0,0,0,0,0,0,44,8700,10,11,14,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0
제4대,박상운,상공부전기국장,"","","","",6,0,0,0,0,0,15,1815,3,0,0,0,0,0,33.06,0.0,0.0,0.0,0.0,0.0
제3대,외자청장,"","","","","",0,0,0,0,0,0,18,2136,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,서임수,위원,무소속,강원 철원,"",초선,0,0,0,0,0,0,115,5585,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,김양수,의원,민주국민당,전남 순천,"",초선,2,1,0,0,0,0,16,10464,2,1,0,0,0,0,1.91,0.96,0.0,0.0,0.0,0.0
제4대,안용백,위원,자유당,전남 보성,"",초선,1,0,0,0,0,1,14,3216,1,0,0,0,0,1,3.11,0.0,0.0,0.0,0.0,3.11
제2대,성득환,의원,민주국민당,충북 영동,"",초선,0,1,0,0,0,0,8,665,0,1,0,0,0,0,0.0,15.04,0.0,0.0,0.0,0.0
제4대,황성수,위원,자유당,전남 보성군,"",4선,0,0,0,0,0,0,77,5604,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,정우일,의원,무소속,경북 의성갑,"",초선,0,0,0,0,0,0,4,128,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,규정에,"","","","","",0,0,0,0,0,0,1,45,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,대법관,"","","","","",0,0,0,2,0,0,28,6007,0,0,0,1,0,0,0.0,0.0,0.0,3.33,0.0,0.0
제2대,이외의,"","","","","",0,0,0,0,0,0,1,1978,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,깁봉조,의원,"","","","",0,0,0,0,0,0,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,"",기획처예산국장,"","","","",4,0,0,0,0,1,44,973,94,35,22,8,8,20,41.11,0.0,0.0,0.0,0.0,10.28
제4대,장병균,증인,"","","","",0,0,0,0,0,0,28,660,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김만,증인,"","","","",0,0,0,0,0,0,3,96,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,김명수,의원,민주국민당,경남 합천을,"",재선,0,0,0,0,0,0,4,2352,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,조주영,체신부장관,무소속,경남 남해,"",초선,0,0,0,0,0,0,5,3135,3,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,김영준,농림부산림국장,"","","","",1,0,0,0,0,0,1,455,2,0,0,0,0,0,21.98,0.0,0.0,0.0,0.0,0.0
