정당,Family,Month,Count
자유당,노동,1957-01,1
자유당,노동,1957-02,0
자유당,노동,1957-03,5
자유당,노동,1957-04,2
자유당,노동,1957-05,1
자유당,노동,1957-06,13
자유당,노동,1957-07,6
자유당,노동,1957-08,3
자유당,노동,1957-09,2
자유당,노동,1957-10,0
자유당,노동,1957-11,5
자유당,노동,1957-12,15
자유당,노동,1958-01,0
자유당,노동,1958-02,6
자유당,노동,1958-03,0
자유당,노동,1958-04,0
자유당,노동,1958-05,0
자유당,노동,1958-06,2
자유당,노동,1958-07,11
자유당,노동,1958-08,6
자유당,노동,1958-09,2
자유당,노동,1958-10,4
자유당,노동,1958-11,20
자유당,노동,1958-12,6
자유당,노동,1959-01,0
자유당,노동,1959-02,1
자유당,노동,1959-03,0
자유당,노동,1959-04,0
자유당,노동,1959-05,1
자유당,노동,1959-06,20
자유당,노동,1959-07,9
자유당,노동,1959-09,0
자유당,노동,1959-10,1
자유당,노동,1959-11,23
자유당,노동,1959-12,22
자유당,노동,1960-01,1
자유당,노동,1960-02,0
자유당,노동,1960-03,0
자유당,노동,1960-04,0
무소속,노동,1948-06,13
무소속,노동,1948-07,29
무소속,노동,1948-08,0
무소속,노동,1948-09,8
무소속,노동,1948-10,1
무소속,노동,1948-11,1
무소속,노동,1948-12,5
무소속,노동,1949-01,3
무소속,노동,1949-02,2
무소속,노동,1949-03,10
무소속,노동,1949-04,17
무소속,노동,1949-05,0
무소속,노동,1949-06,2
무소속,노동,1949-07,10
무소속,노동,1949-08,0
무소속,노동,1949-09,3
무소속,노동,1949-10,4
무소속,노동,1949-11,38
무소속,노동,1949-12,1
무소속,노동,1950-01,4
무소속,노동,1950-02,12
무소속,노동,1950-03,7
무소속,노동,1950-04,4
무소속,노동,1950-06,0
무소속,노동,1950-10,0
무소속,노동,1950-11,6
무소속,노동,1950-12,0
무소속,노동,1951-01,1
무소속,노동,1951-02,2
무소속,노동,1951-03,12
무소속,노동,1951-04,6
무소속,노동,1951-05,1
무소속,노동,1951-06,4
무소속,노동,1951-07,6
무소속,노동,1951-08,4
무소속,노동,1951-09,6
무소속,노동,1951-10,8
무소속,노동,1951-11,10
무소속,노동,1951-12,9
무소속,노동,1952-01,3
무소속,노동,1952-02,6
무소속,노동,1952-03,7
무소속,노동,1952-04,3
무소속,노동,1952-05,2
무소속,노동,1952-06,0
무소속,노동,1952-07,7
무소속,노동,1952-08,1
무소속,노동,1952-09,3
무소속,노동,1952-10,4
무소속,노동,1952-11,7
무소속,노동,1952-12,6
무소속,노동,1953-01,132
무소속,노동,1953-02,15
무소속,노동,1953-03,16
무소속,노동,1953-04,79
무소속,노동,1953-05,36
무소속,노동,1953-06,3
무소속,노동,1953-07,4
무소속,노동,1953-08,0
무소속,노동,1953-09,3
무소속,노동,1953-10,2
무소속,노동,1953-11,2
무소속,노동,1953-12,0
무소속,노동,1954-01,0
무소속,노동,1954-02,5
무소속,노동,1954-03,9
무소속,노동,1954-04,0
무소속,노동,1954-05,0
무소속,노동,1954-06,0
무소속,노동,1954-07,1
무소속,노동,1954-08,4
무소속,노동,1954-09,5
무소속,노동,1954-10,3
무소속,노동,1954-11,3
무소속,노동,1954-12,3
무소속,노동,1955-01,5
무소속,노동,1955-02,3
무소속,노동,1955-03,1
무소속,노동,1955-04,0
무소속,노동,1955-05,6
무소속,노동,1955-06,3
무소속,노동,1955-07,4
무소속,노동,1955-08,0
무소속,노동,1955-09,1
무소속,노동,1955-10,3
무소속,노동,1955-11,2
무소속,노동,1955-12,0
무소속,노동,1956-01,1
무소속,노동,1956-02,1
무소속,노동,1956-03,1
무소속,노동,1956-04,0
무소속,노동,1956-05,1
무소속,노동,1956-06,5
무소속,노동,1956-07,5
무소속,노동,1956-08,1
무소속,노동,1956-09,1
무소속,노동,1956-10,0
무소속,노동,1956-11,0
무소속,노동,1956-12,8
무소속,노동,1957-01,2
무소속,노동,1957-02,0
무소속,노동,1957-03,4
무소속,노동,1957-04,2
무소속,노동,1957-05,0
무소속,노동,1957-06,6
무소속,노동,1957-07,7
무소속,노동,1957-08,1
무소속,노동,1957-09,2
무소속,노동,1957-10,1
무소속,노동,1957-11,1
무소속,노동,1957-12,13
무소속,노동,1958-01,1
무소속,노동,1958-02,0
무소속,노동,1958-03,0
무소속,노동,1958-04,0
무소속,노동,1958-05,0
무소속,노동,1958-06,0
무소속,노동,1958-07,5
무소속,노동,1958-08,7
무소속,노동,1958-09,0
무소속,노동,1958-10,0
무소속,노동,1958-11,3
무소속,노동,1958-12,6
무소속,노동,1959-01,0
무소속,노동,1959-02,1
무소속,노동,1959-03,0
무소속,노동,1959-04,0
무소속,노동,1959-05,1
무소속,노동,1959-06,27
무소속,노동,1959-07,22
무소속,노동,1959-09,0
무소속,노동,1959-10,0
무소속,노동,1959-11,9
무소속,노동,1959-12,9
무소속,노동,1960-01,0
무소속,노동,1960-02,0
무소속,노동,1960-03,0
무소속,노동,1960-04,2
민주당,노동,1948-06,0
민주당,노동,1948-07,0
민주당,노동,1948-08,0
민주당,노동,1948-09,0
민주당,노동,1948-10,0
민주당,노동,1948-11,0
민주당,노동,1948-12,0
민주당,노동,1949-01,0
민주당,노동,1949-02,0
민주당,노동,1949-03,0
민주당,노동,1949-04,0
민주당,노동,1949-05,0
민주당,노동,1949-06,0
민주당,노동,1949-07,0
민주당,노동,1949-08,0
민주당,노동,1949-09,0
민주당,노동,1949-10,0
민주당,노동,1949-11,0
민주당,노동,1949-12,0
민주당,노동,1950-01,0
민주당,노동,1950-02,0
민주당,노동,1950-03,0
민주당,노동,1950-04,0
민주당,노동,1950-06,0
민주당,노동,1950-10,0
민주당,노동,1950-11,0
민주당,노동,1950-12,0
민주당,노동,1951-01,0
민주당,노동,1951-02,0
민주당,노동,1951-03,0
민주당,노동,1951-04,0
민주당,노동,1951-05,0
민주당,노동,1951-06,0
민주당,노동,1951-07,0
민주당,노동,1951-08,0
민주당,노동,1951-09,0
민주당,노동,1951-10,0
민주당,노동,1951-11,0
민주당,노동,1951-12,0
민주당,노동,1952-01,0
민주당,노동,1952-02,0
민주당,노동,1952-03,0
민주당,노동,1952-04,0
민주당,노동,1952-05,0
민주당,노동,1952-06,0
민주당,노동,1952-07,0
민주당,노동,1952-08,0
민주당,노동,1952-09,0
민주당,노동,1952-10,0
민주당,노동,1952-11,0
민주당,노동,1952-12,0
민주당,노동,1953-01,0
민주당,노동,1953-02,0
민주당,노동,1953-03,0
민주당,노동,1953-04,0
민주당,노동,1953-05,0
민주당,노동,1953-06,0
민주당,노동,1953-07,0
민주당,노동,1953-08,0
민주당,노동,1953-09,0
민주당,노동,1953-10,0
민주당,노동,1953-11,0
민주당,노동,1953-12,0
민주당,노동,1954-01,0
민주당,노동,1954-02,0
민주당,노동,1954-03,0
민주당,노동,1954-04,0
민주당,노동,1954-05,0
민주당,노동,1954-06,0
민주당,노동,1954-07,0
민주당,노동,1954-08,0
민주당,노동,1954-09,0
민주당,노동,1954-10,0
민주당,노동,1954-11,0
민주당,노동,1954-12,0
민주당,노동,1955-01,0
민주당,노동,1955-02,0
민주당,노동,1955-03,0
민주당,노동,1955-04,0
민주당,노동,1955-05,0
민주당,노동,1955-06,0
민주당,노동,1955-07,0
민주당,노동,1955-08,0
민주당,노동,1955-09,0
민주당,노동,1955-10,0
민주당,노동,1955-11,0
민주당,노동,1955-12,0
민주당,노동,1956-01,0
민주당,노동,1956-02,0
민주당,노동,1956-03,0
민주당,노동,1956-04,0
민주당,노동,1956-05,0
민주당,노동,1956-06,0
민주당,노동,1956-07,0
민주당,노동,1956-08,0
민주당,노동,1956-09,0
민주당,노동,1956-10,0
민주당,노동,1956-11,0
민주당,노동,1956-12,0
민주당,노동,1957-01,0
민주당,노동,1957-02,0
민주당,노동,1957-03,0
민주당,노동,1957-04,1
민주당,노동,1957-05,0
민주당,노동,1957-06,0
민주당,노동,1957-07,0
민주당,노동,1957-08,0
민주당,노동,1957-09,0
민주당,노동,1957-10,0
민주당,노동,1957-11,0
민주당,노동,1957-12,0
민주당,노동,1958-01,0
민주당,노동,1958-02,0
민주당,노동,1958-03,0
민주당,노동,1958-04,0
민주당,노동,1958-05,0
민주당,노동,1958-06,2
민주당,노동,1958-07,25
민주당,노동,1958-08,29
민주당,노동,1958-09,0
민주당,노동,1958-10,2
민주당,노동,1958-11,17
민주당,노동,1958-12,10
민주당,노동,1959-01,0
민주당,노동,1959-02,2
민주당,노동,1959-03,2
민주당,노동,1959-04,0
민주당,노동,1959-05,3
민주당,노동,1959-06,43
민주당,노동,1959-07,18
민주당,노동,1959-09,0
민주당,노동,1959-10,1
민주당,노동,1959-11,28
민주당,노동,1959-12,42
민주당,노동,1960-01,0
민주당,노동,1960-02,0
민주당,노동,1960-03,0
민주당,노동,1960-04,1
한국민주당,노동,1948-06,5
한국민주당,노동,1948-07,13
한국민주당,노동,1948-08,0
한국민주당,노동,1948-09,4
한국민주당,노동,1948-10,0
한국민주당,노동,1948-11,2
한국민주당,노동,1948-12,0
한국민주당,노동,1949-01,1
한국민주당,노동,1949-02,1
한국민주당,노동,1949-03,7
한국민주당,노동,1949-04,5
한국민주당,노동,1949-05,0
한국민주당,노동,1949-06,0
한국민주당,노동,1949-07,10
한국민주당,노동,1949-08,0
한국민주당,노동,1949-09,4
한국민주당,노동,1949-10,4
한국민주당,노동,1949-11,31
한국민주당,노동,1949-12,1
한국민주당,노동,1950-01,2
한국민주당,노동,1950-02,3
한국민주당,노동,1950-03,2
한국민주당,노동,1950-04,9
한국민주당,노동,1950-06,0
한국민주당,노동,1950-10,0
한국민주당,노동,1950-11,0
한국민주당,노동,1950-12,0
한국민주당,노동,1951-01,0
한국민주당,노동,1951-02,0
한국민주당,노동,1951-03,0
한국민주당,노동,1951-04,0
한국민주당,노동,1951-05,0
한국민주당,노동,1951-06,0
한국민주당,노동,1951-07,0
한국민주당,노동,1951-08,0
한국민주당,노동,1951-09,0
한국민주당,노동,1951-10,0
한국민주당,노동,1951-11,0
한국민주당,노동,1951-12,0
한국민주당,노동,1952-01,0
한국민주당,노동,1952-02,0
한국민주당,노동,1952-03,0
한국민주당,노동,1952-04,0
한국민주당,노동,1952-05,0
한국민주당,노동,1952-06,0
한국민주당,노동,1952-07,0
한국민주당,노동,1952-08,0
한국민주당,노동,1952-09,0
한국민주당,노동,1952-10,0
한국민주당,노동,1952-11,0
한국민주당,노동,1952-12,0
한국민주당,노동,1953-01,0
한국민주당,노동,1953-02,0
한국민주당,노동,1953-03,0
한국민주당,노동,1953-04,0
한국민주당,노동,1953-05,0
한국민주당,노동,1953-06,0
한국민주당,노동,1953-07,0
한국민주당,노동,1953-08,0
한국민주당,노동,1953-09,0
한국민주당,노동,1953-10,0
한국민주당,노동,1953-11,0
한국민주당,노동,1953-12,0
한국민주당,노동,1954-01,0
한국민주당,노동,1954-02,0
한국민주당,노동,1954-03,0
한국민주당,노동,1954-04,0
한국민주당,노동,1954-05,0
한국민주당,노동,1954-06,0
한국민주당,노동,1954-07,0
한국민주당,노동,1954-08,0
한국민주당,노동,1954-09,0
한국민주당,노동,1954-10,0
한국민주당,노동,1954-11,0
한국민주당,노동,1954-12,0
한국민주당,노동,1955-01,0
한국민주당,노동,1955-02,0
한국민주당,노동,1955-03,0
한국민주당,노동,1955-04,0
한국민주당,노동,1955-05,0
한국민주당,노동,1955-06,0
한국민주당,노동,1955-07,0
한국민주당,노동,1955-08,0
한국민주당,노동,1955-09,0
한국민주당,노동,1955-10,0
한국민주당,노동,1955-11,0
한국민주당,노동,1955-12,0
한국민주당,노동,1956-01,0
한국민주당,노동,1956-02,0
한국민주당,노동,1956-03,0
한국민주당,노동,1956-04,0
한국민주당,노동,1956-05,0
한국민주당,노동,1956-06,0
한국민주당,노동,1956-07,0
한국민주당,노동,1956-08,0
한국민주당,노동,1956-09,0
한국민주당,노동,1956-10,0
한국민주당,노동,1956-11,0
한국민주당,노동,1956-12,0
한국민주당,노동,1957-01,0
한국민주당,노동,1957-02,0
한국민주당,노동,1957-03,0
한국민주당,노동,1957-04,0
한국민주당,노동,1957-05,0
한국민주당,노동,1957-06,0
한국민주당,노동,1957-07,0
한국민주당,노동,1957-08,0
한국민주당,노동,1957-09,0
한국민주당,노동,1957-10,0
한국민주당,노동,1957-11,0
한국민주당,노동,1957-12,0
한국민주당,노동,1958-01,0
한국민주당,노동,1958-02,0
한국민주당,노동,1958-03,0
한국민주당,노동,1958-04,0
한국민주당,노동,1958-05,0
한국민주당,노동,1958-06,0
한국민주당,노동,1958-07,0
한국민주당,노동,1958-08,0
한국민주당,노동,1958-09,0
한국민주당,노동,1958-10,0
한국민주당,노동,1958-11,0
한국민주당,노동,1958-12,0
한국민주당,노동,1959-01,0
한국민주당,노동,1959-02,0
한국민주당,노동,1959-03,0
한국민주당,노동,1959-04,0
한국민주당,노동,1959-05,0
한국민주당,노동,1959-06,0
한국민주당,노동,1959-07,0
한국민주당,노동,1959-09,0
한국민주당,노동,1959-10,0
한국민주당,노동,1959-11,0
한국민주당,노동,1959-12,0
한국민주당,노동,1960-01,0
한국민주당,노동,1960-02,0
한국민주당,노동,1960-03,0
한국민주당,노동,1960-04,0
대한국민당,노동,1948-06,0
대한국민당,노동,1948-07,0
대한국민당,노동,1948-08,0
대한국민당,노동,1948-09,0
대한국민당,노동,1948-10,0
대한국민당,노동,1948-11,0
대한국민당,노동,1948-12,0
대한국민당,노동,1949-01,0
대한국민당,노동,1949-02,0
대한국민당,노동,1949-03,0
대한국민당,노동,1949-04,0
대한국민당,노동,1949-05,0
대한국민당,노동,1949-06,0
대한국민당,노동,1949-07,0
대한국민당,노동,1949-08,0
대한국민당,노동,1949-09,0
대한국민당,노동,1949-10,0
대한국민당,노동,1949-11,0
대한국민당,노동,1949-12,0
대한국민당,노동,1950-01,0
대한국민당,노동,1950-02,0
대한국민당,노동,1950-03,0
대한국민당,노동,1950-04,0
대한국민당,노동,1950-06,0
대한국민당,노동,1950-10,0
대한국민당,노동,1950-11,1
대한국민당,노동,1950-12,0
대한국민당,노동,1951-01,0
대한국민당,노동,1951-02,1
대한국민당,노동,1951-03,14
대한국민당,노동,1951-04,1
대한국민당,노동,1951-05,1
대한국민당,노동,1951-06,0
대한국민당,노동,1951-07,3
대한국민당,노동,1951-08,0
대한국민당,노동,1951-09,2
대한국민당,노동,1951-10,2
대한국민당,노동,1951-11,10
대한국민당,노동,1951-12,2
대한국민당,노동,1952-01,1
대한국민당,노동,1952-02,2
대한국민당,노동,1952-03,1
대한국민당,노동,1952-04,0
대한국민당,노동,1952-05,0
대한국민당,노동,1952-06,0
대한국민당,노동,1952-07,3
대한국민당,노동,1952-08,0
대한국민당,노동,1952-09,2
대한국민당,노동,1952-10,6
대한국민당,노동,1952-11,1
대한국민당,노동,1952-12,0
대한국민당,노동,1953-01,42
대한국민당,노동,1953-02,6
대한국민당,노동,1953-03,12
대한국민당,노동,1953-04,24
대한국민당,노동,1953-05,7
대한국민당,노동,1953-06,3
대한국민당,노동,1953-07,0
대한국민당,노동,1953-08,0
대한국민당,노동,1953-09,1
대한국민당,노동,1953-10,1
대한국민당,노동,1953-11,2
대한국민당,노동,1953-12,0
대한국민당,노동,1954-01,0
대한국민당,노동,1954-02,0
대한국민당,노동,1954-03,6
대한국민당,노동,1954-04,0
대한국민당,노동,1954-05,0
대한국민당,노동,1954-06,0
대한국민당,노동,1954-07,0
대한국민당,노동,1954-08,0
대한국민당,노동,1954-09,0
대한국민당,노동,1954-10,0
대한국민당,노동,1954-11,0
대한국민당,노동,1954-12,0
대한국민당,노동,1955-01,0
대한국민당,노동,1955-02,0
대한국민당,노동,1955-03,0
대한국민당,노동,1955-04,0
대한국민당,노동,1955-05,0
대한국민당,노동,1955-06,0
대한국민당,노동,1955-07,0
대한국민당,노동,1955-08,0
대한국민당,노동,1955-09,0
대한국민당,노동,1955-10,0
대한국민당,노동,1955-11,0
대한국민당,노동,1955-12,0
대한국민당,노동,1956-01,0
대한국민당,노동,1956-02,0
대한국민당,노동,1956-03,0
대한국민당,노동,1956-04,0
대한국민당,노동,1956-05,0
대한국민당,노동,1956-06,0
대한국민당,노동,1956-07,0
대한국민당,노동,1956-08,0
대한국민당,노동,1956-09,0
대한국민당,노동,1956-10,0
대한국민당,노동,1956-11,0
